,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,9912円,104分,112.7%,584件
1,1500-1549,9712円,103分,112.5%,595件
2,1550-1599,9324円,97分,112.8%,577件
3,1600-1649,8830円,93分,112.7%,494件
4,1650-1699,9939円,93分,114.3%,497件
5,1700-1749,8917円,89分,113.4%,500件
6,1750-1799,10045円,86分,115.6%,488件
7,1800-1849,9356円,84分,114.9%,509件
8,1850-1899,9839円,81分,116.2%,442件
9,1900-1949,10424円,78分,117.9%,426件
10,1950-1999,10432円,76分,118.4%,448件
11,2000-2049,10462円,73分,119.1%,421件
12,2050-2099,10065円,69分,119.6%,408件
13,2100-2149,10972円,66分,122%,440件
14,2150-2199,10880円,63分,123%,407件
15,2200-2249,11036円,59分,124.8%,373件
16,2250-2299,10788円,51分,127.9%,367件
17,2300-2349,10499円,45分,131%,369件
18,2350-2399,10513円,41分,134.5%,357件
19,2400-2449,11108円,40分,137.2%,327件
20,2450-2499,10970円,39分,137.7%,352件
21,2500-2549,10887円,38分,138.1%,344件
22,2550-2599,11610円,36分,142.6%,348件
23,2600-2649,12312円,34分,147.7%,306件
24,2650-2699,12406円,34分,148.8%,302件
25,2700-2749,12717円,32分,152.7%,311件
26,2750-2799,13240円,31分,157%,285件
27,2800-2849,14293円,28分,168.4%,305件
28,2850-2899,14346円,26分,174.2%,279件
29,2900-2949,14516円,23分,184.2%,227件
