,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1100-1149,4929円,115分,105.7%,22件
1,1150-1199,9242円,123分,110%,24件
2,1200-1249,8297円,110分,110%,33件
3,1250-1299,11710円,111分,114.1%,30件
4,1300-1349,8087円,110分,109.8%,33件
5,1350-1399,7386円,102分,109.7%,31件
6,1400-1449,9341円,100分,112.5%,41件
7,1450-1499,9189円,96分,112.8%,42件
8,1500-1549,10000円,97分,113.7%,47件
9,1550-1599,10569円,99分,114.2%,55件
10,1600-1649,8212円,98分,111.2%,49件
11,1650-1699,9513円,90分,114.1%,63件
12,1700-1749,8520円,93分,112.2%,60件
13,1750-1799,10372円,85分,116.3%,66件
14,1800-1849,10779円,79分,118.2%,57件
15,1850-1899,8931円,86分,113.8%,55件
16,1900-1949,11061円,76分,119.4%,52件
17,1950-1999,9205円,79分,115.6%,58件
18,2000-2049,10231円,72分,119%,58件
19,2050-2099,8895円,68分,117.6%,51件
20,2100-2149,11217円,60分,124.9%,42件
21,2150-2199,11613円,63分,124.7%,58件
22,2200-2249,8835円,54分,121.7%,36件
23,2250-2299,8412円,53分,121.1%,47件
24,2300-2349,10913円,46分,131.7%,48件
25,2350-2399,11541円,39分,139.7%,41件
26,2400-2449,8705円,45分,126%,31件
27,2450-2499,11851円,36分,143.7%,33件
28,2500-2549,11495円,33分,146.4%,28件
29,2550-2599,12165円,35分,146.4%,31件
30,2600-2649,11887円,35分,145%,28件
31,2650-2699,12734円,33分,150.9%,38件
32,2700-2749,12852円,30分,156.4%,32件
33,2750-2799,12854円,32分,153.4%,28件
34,2800-2849,13269円,29分,161.7%,26件
35,2850-2899,13860円,26分,170.5%,31件
36,2900-2949,14270円,22分,185.9%,28件
