,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,1512円,148分,101.4%,1948件
1,600-649,1447円,147分,101.3%,1799件
2,650-699,1894円,142分,101.8%,1732件
3,700-749,1593円,143分,101.5%,1538件
4,750-799,2087円,140分,102%,1513件
5,800-849,2499円,137分,102.4%,1385件
6,850-899,2922円,134分,102.9%,1321件
7,900-949,2365円,132分,102.4%,2348件
8,950-999,2497円,131分,102.5%,1355件
9,1000-1049,2491円,127分,102.6%,1408件
10,1050-1099,2938円,126分,103.1%,1223件
11,1100-1149,3297円,124分,103.6%,1105件
12,1150-1199,3215円,120分,103.6%,1078件
13,1200-1249,3157円,119分,103.5%,1066件
14,1250-1299,2746円,116分,103.2%,966件
15,1300-1349,3650円,113分,104.3%,980件
16,1350-1399,4445円,111分,105.3%,879件
17,1400-1449,3784円,109分,104.6%,893件
18,1450-1499,3929円,105分,105%,910件
19,1500-1549,4009円,101分,105.3%,885件
20,1550-1599,4184円,98分,105.7%,901件
21,1600-1649,5018円,95分,107%,859件
22,1650-1699,5124円,93分,107.4%,841件
23,1700-1749,4812円,92分,107%,730件
24,1750-1799,5254円,87分,108.1%,778件
25,1800-1849,5472円,87分,108.4%,729件
26,1850-1899,5112円,81分,108.4%,709件
27,1900-1949,5509円,78分,109.4%,684件
28,1950-1999,5652円,75分,110.1%,675件
29,2000-2049,6238円,70分,111.9%,674件
30,2050-2099,6048円,68分,111.9%,658件
31,2100-2149,5453円,63分,111.5%,663件
32,2150-2199,6108円,61分,113.4%,615件
33,2200-2249,6237円,58分,114.3%,623件
34,2250-2299,6747円,54分,116.7%,645件
35,2300-2349,6323円,51分,116.5%,548件
36,2350-2399,6256円,49分,117.2%,571件
37,2400-2449,7025円,47分,119.9%,546件
38,2450-2499,7591円,45分,122.7%,542件
39,2500-2549,8082円,43分,124.8%,493件
40,2550-2599,7757円,42分,124.5%,519件
41,2600-2649,8868円,40分,129.9%,452件
42,2650-2699,9551円,38分,133.8%,460件
43,2700-2749,10112円,35分,138.8%,439件
44,2750-2799,10753円,33分,143.2%,389件
45,2800-2849,11926円,30分,153.5%,304件
46,2850-2899,12807円,26分,166.2%,276件
47,2900-2949,13185円,23分,176.7%,201件
