,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,7592円,113分,109%,572件
1,1300-1349,7489円,113分,108.8%,526件
2,1350-1399,7819円,109分,109.6%,448件
3,1400-1449,6896円,108分,108.5%,444件
4,1450-1499,7841円,104分,110.1%,445件
5,1500-1549,7441円,103分,109.7%,399件
6,1550-1599,7929円,98分,110.7%,368件
7,1600-1649,8454円,96分,111.8%,352件
8,1650-1699,7773円,93分,111.1%,376件
9,1700-1749,8764円,90分,113%,411件
10,1750-1799,8523円,85分,113.4%,373件
11,1800-1849,7767円,86分,112%,358件
12,1850-1899,9046円,81分,114.8%,327件
13,1900-1949,9253円,79分,115.6%,312件
14,1950-1999,8488円,76分,114.9%,285件
15,2000-2049,10177円,73分,118.7%,332件
16,2050-2099,10004円,70分,119%,292件
17,2100-2149,9380円,64分,119.5%,295件
18,2150-2199,9473円,59分,121.4%,256件
19,2200-2249,9384円,55分,122.6%,272件
20,2250-2299,10323円,49分,128.3%,274件
21,2300-2349,9672円,47分,127.6%,254件
22,2350-2399,9671円,43分,129.7%,279件
23,2400-2449,9899円,42分,131.1%,252件
24,2450-2499,9693円,43分,130.2%,239件
25,2500-2549,10880円,39分,136.9%,253件
26,2550-2599,10702円,39分,137%,215件
27,2600-2649,11141円,37分,140.3%,248件
28,2650-2699,11589円,36分,143.3%,211件
29,2700-2749,11870円,34分,146.3%,201件
30,2750-2799,12701円,32分,152.1%,192件
31,2800-2849,13123円,29分,160%,215件
32,2850-2899,13375円,26分,168%,170件
33,2900-2949,14851円,24分,182.2%,156件
