,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,2048円,145分,101.9%,98件
1,550-599,1362円,148分,101.2%,126件
2,600-649,1912円,147分,101.7%,155件
3,650-699,1917円,138分,101.9%,183件
4,700-749,250円,141分,100.2%,226件
5,750-799,2620円,138分,102.5%,245件
6,800-849,2473円,136分,102.4%,273件
7,850-899,2670円,132分,102.7%,322件
8,900-949,2096円,133分,102.1%,338件
9,950-999,3061円,127分,103.2%,336件
10,1000-1049,3300円,126分,103.5%,364件
11,1050-1099,2243円,127分,102.4%,393件
12,1100-1149,2466円,123分,102.7%,437件
13,1150-1199,3489円,118分,104%,412件
14,1200-1249,3941円,120分,104.4%,425件
15,1250-1299,3401円,114分,104%,411件
16,1300-1349,4267円,107分,105.3%,405件
17,1350-1399,3767円,108分,104.6%,388件
18,1400-1449,3995円,107分,105%,401件
19,1450-1499,4219円,104分,105.4%,350件
20,1500-1549,3288円,102分,104.3%,330件
21,1550-1599,4269円,97分,105.9%,339件
22,1600-1649,4524円,95分,106.3%,339件
23,1650-1699,4767円,90分,107%,305件
24,1700-1749,4241円,88分,106.4%,312件
25,1750-1799,5033円,88分,107.6%,307件
26,1800-1849,5136円,82分,108.3%,273件
27,1850-1899,5560円,83分,108.9%,243件
28,1900-1949,5616円,77分,109.7%,269件
29,1950-1999,6517円,73分,111.9%,234件
30,2000-2049,4921円,71分,109.2%,212件
31,2050-2099,6322円,67分,112.6%,192件
32,2100-2149,5624円,62分,112.1%,219件
33,2150-2199,5773円,59分,113%,212件
34,2200-2249,6695円,54分,116.6%,199件
35,2250-2299,6748円,53分,116.9%,194件
36,2300-2349,6308円,50分,116.7%,184件
37,2350-2399,7411円,45分,122%,172件
38,2400-2449,6825円,47分,119.4%,168件
39,2450-2499,7681円,44分,123.5%,147件
40,2500-2549,7817円,43分,124%,162件
41,2550-2599,8346円,41分,127.4%,145件
42,2600-2649,8848円,38分,131%,144件
43,2650-2699,9513円,37分,134.6%,171件
44,2700-2749,9703円,35分,136.9%,145件
45,2750-2799,10906円,32分,145.7%,132件
46,2800-2849,12313円,29分,157.4%,136件
47,2850-2899,12688円,27分,161.9%,124件
48,2900-2949,13382円,23分,177.4%,108件
