,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,6447円,138分,106.2%,85件
1,800-849,6388円,133分,106.4%,174件
2,850-899,7493円,127分,107.9%,212件
3,900-949,8101円,119分,109.1%,215件
4,950-999,7565円,124分,108.1%,217件
5,1000-1049,7573円,119分,108.5%,225件
6,1050-1099,6991円,122分,107.6%,237件
7,1100-1149,8166円,124分,108.8%,232件
8,1150-1199,8161円,113分,109.6%,227件
9,1200-1249,8512円,113分,110%,229件
10,1250-1299,8552円,109分,110.5%,209件
11,1300-1349,8163円,111分,109.8%,242件
12,1350-1399,8578円,102分,111.2%,247件
13,1400-1449,9099円,105分,111.5%,289件
14,1450-1499,8813円,104分,111.3%,220件
15,1500-1549,8128円,96分,111.2%,239件
16,1550-1599,9573円,97分,113.2%,176件
17,1600-1649,9515円,92分,113.8%,192件
18,1650-1699,10330円,91分,115.2%,158件
19,1700-1749,8860円,85分,113.9%,156件
20,1750-1799,10407円,85分,116.3%,165件
21,1800-1849,10139円,83分,116.3%,134件
22,1850-1899,9498円,79分,116%,147件
23,1900-1949,11319円,73分,120.8%,162件
24,1950-1999,10008円,73分,118.4%,170件
25,2000-2049,10068円,70分,119.2%,152件
26,2050-2099,11339円,68分,122.4%,124件
27,2100-2149,10376円,63分,121.9%,132件
28,2150-2199,11818円,60分,126.1%,115件
29,2200-2249,11575円,58分,126.7%,130件
30,2250-2299,10886円,52分,127.7%,115件
31,2300-2349,11149円,46分,132.1%,118件
32,2350-2399,11101円,39分,137.9%,118件
33,2400-2449,10769円,37分,138.8%,119件
34,2450-2499,11504円,36分,142.9%,89件
35,2500-2549,12600円,34分,150.1%,97件
36,2550-2599,12728円,33分,151.8%,90件
37,2600-2649,11746円,34分,146.4%,85件
38,2650-2699,12908円,31分,156.1%,74件
39,2700-2749,14181円,30分,163.9%,87件
40,2750-2799,14232円,29分,165.3%,78件
41,2800-2849,14100円,28分,166.7%,80件
42,2850-2899,14704円,24分,183.4%,70件
43,2900-2949,14908円,23分,186.6%,75件
