,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,2717円,142分,102.6%,75件
1,650-699,3988円,142分,103.7%,124件
2,700-749,4135円,139分,104%,252件
3,750-799,4004円,136分,103.9%,306件
4,800-849,5613円,128分,105.8%,315件
5,850-899,4592円,130分,104.7%,297件
6,900-949,5138円,127分,105.4%,340件
7,950-999,5055円,128分,105.3%,325件
8,1000-1049,4755円,128分,104.9%,331件
9,1050-1099,5803円,119分,106.5%,344件
10,1100-1149,5397円,121分,105.9%,322件
11,1150-1199,5998円,114分,107%,293件
12,1200-1249,5319円,118分,106%,362件
13,1250-1299,5787円,111分,107%,350件
14,1300-1349,6150円,110分,107.4%,394件
15,1350-1399,6312円,109分,107.7%,296件
16,1400-1449,5911円,103分,107.7%,328件
17,1450-1499,7034円,105分,109%,262件
18,1500-1549,6374円,99分,108.6%,279件
19,1550-1599,6890円,99分,109.3%,249件
20,1600-1649,6098円,90分,109%,232件
21,1650-1699,7568円,91分,111.1%,238件
22,1700-1749,7376円,88分,111.1%,199件
23,1750-1799,7425円,85分,111.6%,220件
24,1800-1849,8659円,81分,114.3%,234件
25,1850-1899,7324円,79分,112.3%,231件
26,1900-1949,7786円,79分,113.2%,217件
27,1950-1999,7780円,76分,113.7%,168件
28,2000-2049,7984円,70分,115.2%,182件
29,2050-2099,8991円,66分,118.1%,168件
30,2100-2149,9402円,64分,119.6%,180件
31,2150-2199,7978円,60分,117.6%,167件
32,2200-2249,9110円,56分,121.8%,169件
33,2250-2299,8810円,49分,124%,166件
34,2300-2349,8324円,45分,124.7%,164件
35,2350-2399,9437円,41分,130.8%,146件
36,2400-2449,10157円,39分,134.8%,145件
37,2450-2499,10021円,39分,134.4%,129件
38,2500-2549,9326円,39分,131.6%,126件
39,2550-2599,10331円,36分,137.9%,105件
40,2600-2649,10819円,36分,139.6%,120件
41,2650-2699,11920円,35分,146%,117件
42,2700-2749,11559円,35分,144.6%,113件
43,2750-2799,12149円,30分,154.5%,113件
44,2800-2849,12401円,29分,156.4%,111件
45,2850-2899,13377円,27分,166.4%,91件
46,2900-2949,14019円,23分,182.5%,74件
