,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,2754円,135分,102.7%,5425件
1,800-849,2711円,133分,102.7%,5057件
2,850-899,3050円,130分,103.1%,5010件
3,900-949,3052円,129分,103.2%,4745件
4,950-999,2928円,126分,103.1%,4653件
5,1000-1049,3184円,124分,103.4%,4441件
6,1050-1099,3417円,121分,103.8%,4329件
7,1100-1149,3519円,120分,103.9%,4157件
8,1150-1199,3856円,116分,104.4%,4100件
9,1200-1249,3698円,114分,104.3%,4064件
10,1250-1299,3651円,113分,104.3%,3954件
11,1300-1349,3884円,109分,104.8%,3805件
12,1350-1399,4109円,107分,105.1%,3801件
13,1400-1449,4486円,105分,105.7%,3716件
14,1450-1499,4439円,102分,105.8%,3647件
15,1500-1549,4611円,100分,106.2%,3522件
16,1550-1599,4668円,97分,106.4%,3467件
17,1600-1649,4661円,94分,106.6%,3373件
18,1650-1699,4852円,92分,107%,3216件
19,1700-1749,4645円,89分,107%,3276件
20,1750-1799,5108円,85分,108%,3225件
21,1800-1849,4870円,82分,108%,2984件
22,1850-1899,5562円,79分,109.4%,3048件
23,1900-1949,5620円,76分,109.8%,2970件
24,1950-1999,5437円,73分,109.9%,2867件
25,2000-2049,5538円,71分,110.5%,2784件
26,2050-2099,5716円,67分,111.3%,2706件
27,2100-2149,5785円,64分,112%,2647件
28,2150-2199,6211円,60分,113.7%,2543件
29,2200-2249,6492円,57分,115.2%,2522件
30,2250-2299,6410円,55分,115.7%,2456件
31,2300-2349,6760円,51分,117.8%,2365件
32,2350-2399,6919円,48分,119.3%,2424件
33,2400-2449,7232円,46分,121.1%,2266件
34,2450-2499,7247円,45分,121.6%,1926件
