,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,5209円,114分,106.1%,224件
1,1400-1449,5882円,110分,107.1%,211件
2,1450-1499,6417円,104分,108.3%,175件
3,1500-1549,5919円,108分,107.3%,185件
4,1550-1599,6732円,101分,108.9%,197件
5,1600-1649,5788円,99分,107.8%,199件
6,1650-1699,7359円,92分,110.7%,208件
7,1700-1749,5457円,91分,108%,188件
8,1750-1799,7931円,85分,112.4%,186件
9,1800-1849,7737円,86分,112%,185件
10,1850-1899,6743円,81分,111.1%,153件
11,1900-1949,6945円,79分,111.8%,169件
12,1950-1999,7486円,73分,113.7%,153件
13,2000-2049,7600円,70分,114.4%,161件
14,2050-2099,8608円,67分,117.2%,140件
15,2100-2149,9164円,64分,119.2%,137件
16,2150-2199,8144円,57分,119%,112件
17,2200-2249,8009円,57分,118.7%,120件
18,2250-2299,8089円,54分,120.1%,125件
19,2300-2349,7775円,51分,120.2%,120件
20,2350-2399,6356円,51分,116.5%,113件
21,2400-2449,8987円,45分,126.7%,112件
22,2450-2499,8605円,44分,126%,109件
23,2500-2549,8773円,43分,126.9%,106件
24,2550-2599,9135円,41分,129.4%,104件
25,2600-2649,10266円,38分,135.9%,92件
26,2650-2699,9683円,38分,134%,101件
27,2700-2749,10678円,36分,139%,91件
28,2750-2799,11917円,32分,149.2%,84件
29,2800-2849,12610円,30分,155.3%,65件
30,2850-2899,13568円,27分,168.2%,83件
31,2900-2949,14169円,27分,171.2%,72件
