,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,7727円,104分,109.9%,329件
1,1500-1549,7899円,103分,110.2%,288件
2,1550-1599,7356円,96分,110.2%,280件
3,1600-1649,8880円,95分,112.4%,285件
4,1650-1699,8326円,93分,112%,230件
5,1700-1749,8377円,91分,112.3%,256件
6,1750-1799,9355円,87分,114.4%,278件
7,1800-1849,8406円,84分,113.4%,272件
8,1850-1899,8357円,84分,113.3%,261件
9,1900-1949,8795円,80分,114.6%,199件
10,1950-1999,8658円,75分,115.4%,214件
11,2000-2049,9537円,71分,117.9%,202件
12,2050-2099,10069円,69分,119.5%,207件
13,2100-2149,8788円,65分,118%,203件
14,2150-2199,9405円,61分,120.5%,196件
15,2200-2249,9373円,54分,123%,191件
16,2250-2299,9243円,50分,124.6%,201件
17,2300-2349,9129円,46分,126.4%,179件
18,2350-2399,10188円,43分,131.6%,176件
19,2400-2449,10098円,42分,131.9%,158件
20,2450-2499,9599円,42分,130.5%,154件
21,2500-2549,10995円,39分,137.9%,142件
22,2550-2599,10909円,40分,136.2%,144件
23,2600-2649,11719円,38分,141.1%,138件
24,2650-2699,11844円,38分,142.1%,136件
25,2700-2749,11994円,34分,146.9%,132件
26,2750-2799,12406円,33分,150.7%,134件
27,2800-2849,13290円,31分,157.8%,112件
28,2850-2899,14099円,27分,169.4%,100件
29,2900-2949,14991円,24分,181.8%,122件
