,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,4667円,142分,104.4%,66件
1,800-849,6628円,131分,106.7%,72件
2,850-899,6136円,122分,106.7%,88件
3,900-949,4108円,128分,104.3%,123件
4,950-999,5496円,130分,105.7%,123件
5,1000-1049,5350円,126分,105.7%,125件
6,1050-1099,4918円,126分,105.2%,149件
7,1100-1149,4136円,126分,104.4%,154件
8,1150-1199,6212円,123分,106.7%,164件
9,1200-1249,7181円,116分,108.3%,171件
10,1250-1299,5136円,116分,105.9%,176件
11,1300-1349,4827円,113分,105.7%,223件
12,1350-1399,6714円,108分,108.3%,200件
13,1400-1449,6797円,111分,108.1%,206件
14,1450-1499,6850円,102分,108.9%,197件
15,1500-1549,7382円,96分,110.3%,208件
16,1550-1599,7336円,97分,110.1%,188件
17,1600-1649,7359円,98分,110%,190件
18,1650-1699,7103円,91分,110.4%,166件
19,1700-1749,6410円,88分,109.7%,158件
20,1750-1799,7101円,89分,110.6%,166件
21,1800-1849,6976円,81分,111.5%,152件
22,1850-1899,7373円,81分,112.2%,146件
23,1900-1949,7445円,76分,113%,160件
24,1950-1999,7235円,75分,112.9%,144件
25,2000-2049,8199円,70分,115.7%,123件
26,2050-2099,8955円,70分,116.9%,137件
27,2100-2149,7849円,64分,116.3%,119件
28,2150-2199,9789円,57分,122.8%,102件
29,2200-2249,7284円,57分,117%,94件
30,2250-2299,8044円,51分,121.1%,80件
31,2300-2349,7219円,47分,120.3%,109件
32,2350-2399,9182円,42分,129%,119件
33,2400-2449,9460円,40分,131.9%,91件
34,2450-2499,9550円,42分,130.2%,85件
35,2500-2549,9370円,43分,129.4%,77件
36,2550-2599,10828円,38分,138.1%,86件
37,2600-2649,10129円,38分,135.8%,80件
38,2650-2699,11101円,36分,140.8%,72件
39,2700-2749,11126円,35分,142.8%,75件
40,2750-2799,11791円,32分,149.6%,71件
41,2800-2849,11851円,29分,154.9%,67件
42,2850-2899,13746円,27分,168.5%,86件
43,2900-2949,14390円,22分,187.4%,63件
