,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,7172円,124分,107.7%,79件
1,1100-1149,8558円,122分,109.4%,83件
2,1150-1199,7957円,117分,109.1%,102件
3,1200-1249,6134円,122分,106.7%,103件
4,1250-1299,9015円,117分,110.2%,111件
5,1300-1349,10041円,112分,112%,125件
6,1350-1399,8108円,111分,109.8%,124件
7,1400-1449,6501円,107分,108.1%,150件
8,1450-1499,9179円,103分,111.9%,139件
9,1500-1549,9204円,106分,111.5%,151件
10,1550-1599,9041円,96分,112.5%,149件
11,1600-1649,10119円,91分,114.9%,155件
12,1650-1699,9579円,91分,114.1%,128件
13,1700-1749,9841円,92分,114.3%,131件
14,1750-1799,10038円,84分,115.9%,118件
15,1800-1849,8779円,83分,114.2%,126件
16,1850-1899,9297円,84分,114.8%,107件
17,1900-1949,8973円,73分,116.4%,105件
18,1950-1999,9469円,74分,117%,99件
19,2000-2049,9253円,71分,117.3%,111件
20,2050-2099,9719円,66分,119.5%,95件
21,2100-2149,11509円,61分,125%,79件
22,2150-2199,11511円,64分,124.1%,92件
23,2200-2249,10136円,57分,123.6%,76件
24,2250-2299,12379円,50分,132.9%,63件
25,2300-2349,9097円,50分,124.4%,62件
26,2350-2399,8985円,44分,127.1%,53件
27,2400-2449,8978円,42分,128.7%,73件
28,2450-2499,11580円,35分,143.8%,74件
29,2500-2549,11370円,35分,142.9%,67件
30,2550-2599,11103円,39分,137.6%,58件
31,2600-2649,11219円,39分,138.6%,50件
32,2650-2699,12926円,34分,150.7%,55件
33,2700-2749,12270円,33分,150%,56件
34,2750-2799,13763円,31分,159%,47件
35,2800-2849,13559円,29分,163.4%,57件
36,2850-2899,13958円,25分,173.8%,49件
37,2900-2949,13835円,23分,179.4%,36件
