,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,600-649,3217円,143分,103%,1349件
1,650-699,3708円,139分,103.6%,1216件
2,700-749,3837円,138分,103.7%,1054件
3,750-799,3567円,139分,103.4%,937件
4,800-849,3543円,136分,103.5%,918件
5,850-899,4037円,132分,104.1%,865件
6,900-949,3573円,134分,103.6%,775件
7,950-999,4489円,129分,104.6%,733件
8,1000-1049,4522円,125分,104.8%,644件
9,1050-1099,5030円,123分,105.4%,649件
10,1100-1149,4661円,121分,105.2%,1166件
11,1150-1199,4528円,118分,105.1%,645件
12,1200-1249,5121円,115分,105.9%,687件
13,1250-1299,5210円,113分,106.1%,625件
14,1300-1349,5305円,111分,106.4%,542件
15,1350-1399,4585円,109分,105.6%,516件
16,1400-1449,5570円,106分,107%,532件
17,1450-1499,5192円,105分,106.6%,461件
18,1500-1549,5987円,99分,108%,448件
19,1550-1599,6212円,98分,108.4%,423件
20,1600-1649,5891円,96分,108.2%,442件
21,1650-1699,6503円,92分,109.4%,479件
22,1700-1749,6560円,88分,109.9%,439件
23,1750-1799,6010円,88分,109.1%,429件
24,1800-1849,7138円,83分,111.4%,405件
25,1850-1899,7542円,80分,112.5%,383件
26,1900-1949,6939円,79分,111.7%,347件
27,1950-1999,7964円,75分,114.2%,396件
28,2000-2049,8366円,72分,115.4%,360件
29,2050-2099,7447円,67分,114.8%,348件
30,2100-2149,7749円,62分,116.6%,313件
31,2150-2199,8013円,58分,118.3%,321件
32,2200-2249,8690円,53分,122%,337件
33,2250-2299,8372円,51分,121.9%,307件
34,2300-2349,8063円,46分,123.2%,340件
35,2350-2399,8234円,45分,124.5%,299件
36,2400-2449,8220円,44分,124.7%,293件
37,2450-2499,9351円,41分,130.3%,311件
38,2500-2549,8982円,41分,129.3%,262件
39,2550-2599,9460円,39分,132.3%,290件
40,2600-2649,9874円,38分,134.7%,251件
41,2650-2699,10387円,36分,138.8%,240件
42,2700-2749,10904円,35分,141.8%,226件
43,2750-2799,11192円,32分,146.6%,250件
44,2800-2849,11789円,29分,154.3%,204件
45,2850-2899,13240円,26分,167.2%,219件
46,2900-2949,13680円,23分,179.9%,184件
