,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1250-1299,7931円,113分,109.3%,677件
1,1300-1349,7889円,110分,109.6%,614件
2,1350-1399,8545円,108分,110.6%,621件
3,1400-1449,9692円,104分,112.4%,613件
4,1450-1499,9535円,104分,112.2%,584件
5,1500-1549,9342円,103分,112.1%,595件
6,1550-1599,8978円,97分,112.4%,577件
7,1600-1649,8503円,93分,112.3%,494件
8,1650-1699,9603円,92分,113.9%,497件
9,1700-1749,8602円,88分,113%,500件
10,1750-1799,9727円,86分,115.1%,488件
11,1800-1849,9053円,84分,114.4%,509件
12,1850-1899,9542円,81分,115.7%,442件
13,1900-1949,10129円,78分,117.4%,426件
14,1950-1999,10146円,75分,118%,448件
15,2000-2049,10183円,73分,118.6%,421件
16,2050-2099,9804円,68分,119.1%,408件
17,2100-2149,10710円,66分,121.6%,440件
18,2150-2199,10630円,63分,122.6%,407件
19,2200-2249,10797円,59分,124.4%,373件
20,2250-2299,10577円,51分,127.5%,367件
21,2300-2349,10310円,45分,130.6%,369件
22,2350-2399,10339円,40分,134%,357件
23,2400-2449,10938円,40分,136.8%,327件
24,2450-2499,10801円,39分,137.3%,352件
25,2500-2549,10717円,38分,137.6%,344件
26,2550-2599,11440円,36分,142.1%,348件
27,2600-2649,12142円,34分,147.2%,306件
28,2650-2699,12236円,34分,148.3%,302件
29,2700-2749,12547円,32分,152.2%,311件
30,2750-2799,13070円,31分,156.5%,285件
31,2800-2849,14123円,28分,168%,305件
32,2850-2899,14176円,26分,173.7%,279件
33,2900-2949,14346円,23分,183.8%,227件
