,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,2961円,148分,102.7%,20件
1,600-649,1167円,141分,101.1%,32件
2,650-699,1889円,124分,102%,45件
3,700-749,988円,147分,100.9%,67件
4,750-799,3750円,134分,103.7%,73件
5,800-849,1437円,137分,101.4%,68件
6,850-899,3134円,130分,103.2%,87件
7,900-949,1831円,132分,101.9%,102件
8,950-999,1751円,129分,101.8%,98件
9,1000-1049,1544円,129分,101.6%,127件
10,1050-1099,2640円,130分,102.7%,134件
11,1100-1149,2978円,123分,103.2%,163件
12,1150-1199,3847円,110分,104.7%,163件
13,1200-1249,3084円,118分,103.5%,162件
14,1250-1299,3548円,109分,104.3%,164件
15,1300-1349,3244円,110分,103.9%,180件
16,1350-1399,2412円,110分,102.9%,198件
17,1400-1449,2783円,107分,103.5%,174件
18,1450-1499,3487円,103分,104.5%,204件
19,1500-1549,3140円,100分,104.2%,190件
20,1550-1599,4072円,99分,105.5%,204件
21,1600-1649,4047円,98分,105.5%,194件
22,1650-1699,4651円,93分,106.7%,176件
23,1700-1749,3419円,89分,105.1%,195件
24,1750-1799,4473円,83分,107.1%,212件
25,1800-1849,4072円,82分,106.6%,189件
26,1850-1899,5772円,80分,109.6%,192件
27,1900-1949,5459円,76分,109.6%,152件
28,1950-1999,4206円,74分,107.6%,160件
29,2000-2049,5893円,70分,111.2%,169件
30,2050-2099,5988円,69分,111.6%,148件
31,2100-2149,6324円,64分,113.3%,171件
32,2150-2199,5982円,60分,113.4%,140件
33,2200-2249,6725円,55分,116.4%,133件
34,2250-2299,5946円,54分,114.7%,138件
35,2300-2349,6679円,49分,118.2%,138件
36,2350-2399,6319円,47分,117.9%,99件
37,2400-2449,6550円,46分,118.9%,118件
38,2450-2499,7159円,43分,122%,114件
39,2500-2549,6485円,43分,120.1%,93件
40,2550-2599,8384円,39分,128.7%,94件
41,2600-2649,8955円,37分,132.3%,88件
42,2650-2699,9598円,34分,137.7%,91件
43,2700-2749,9528円,36分,134.9%,102件
44,2750-2799,10436円,31分,144.2%,96件
45,2800-2849,11723円,30分,152.3%,77件
46,2850-2899,12603円,26分,165.4%,80件
47,2900-2949,13594円,24分,176.7%,55件
