,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,7977円,124分,108.5%,20件
1,1250-1299,6709円,102分,108.7%,28件
2,1300-1349,10626円,108分,113.1%,28件
3,1350-1399,7985円,103分,110.3%,28件
4,1400-1449,7068円,97分,109.7%,23件
5,1450-1499,8975円,95分,112.7%,35件
6,1500-1549,8133円,95分,111.4%,34件
7,1550-1599,10299円,89分,115.4%,39件
8,1600-1649,10369円,92分,115%,47件
9,1650-1699,7971円,92分,111.6%,41件
10,1700-1749,8773円,87分,113.4%,50件
11,1750-1799,8234円,86分,112.7%,50件
12,1800-1849,9802円,82分,116%,54件
13,1850-1899,10592円,73分,119.3%,47件
14,1900-1949,8258円,80分,113.7%,46件
15,1950-1999,10018円,71分,118.7%,44件
16,2000-2049,8439円,72分,115.6%,48件
17,2050-2099,9098円,65分,118.6%,44件
18,2100-2149,8440円,63分,117.8%,42件
19,2150-2199,10592円,58分,124.4%,35件
20,2200-2249,11263円,58分,126%,50件
21,2250-2299,9168円,50分,124.6%,27件
22,2300-2349,9541円,47分,127%,44件
23,2350-2399,11446円,40分,138%,40件
24,2400-2449,12742円,32分,152.8%,36件
25,2450-2499,8561円,41分,127.6%,24件
26,2500-2549,12364円,31分,152.6%,31件
27,2550-2599,11679円,29分,154.1%,24件
28,2600-2649,11848円,33分,148.5%,26件
29,2650-2699,11856円,32分,150%,22件
30,2700-2749,12942円,30分,157.9%,33件
31,2750-2799,13536円,26分,170%,29件
32,2800-2849,13308円,28分,162.5%,24件
33,2850-2899,13969円,24分,178.5%,23件
34,2900-2949,14254円,22分,185.5%,25件
