,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,3931円,135分,103.9%,1227件
1,850-899,3590円,133分,103.6%,1245件
2,900-949,4019円,131分,104.1%,1288件
3,950-999,4241円,132分,104.3%,1274件
4,1000-1049,4111円,128分,104.3%,1144件
5,1050-1099,4493円,122分,104.9%,1355件
6,1100-1149,4591円,120分,105.1%,1351件
7,1150-1199,4856円,119分,105.4%,1294件
8,1200-1249,5417円,117分,106.2%,1247件
9,1250-1299,5738円,116分,106.6%,1223件
10,1300-1349,5095円,113分,106%,1209件
11,1350-1399,5168円,110分,106.3%,1112件
12,1400-1449,5343円,106分,106.7%,1061件
13,1450-1499,5788円,105分,107.4%,998件
14,1500-1549,5149円,102分,106.7%,1018件
15,1550-1599,5897円,99分,107.9%,1023件
16,1600-1649,5644円,96分,107.8%,1003件
17,1650-1699,5951円,92分,108.6%,943件
18,1700-1749,6053円,90分,108.9%,864件
19,1750-1799,6352円,89分,109.5%,913件
20,1800-1849,6669円,84分,110.6%,863件
21,1850-1899,6359円,81分,110.4%,847件
22,1900-1949,6871円,79分,111.6%,867件
23,1950-1999,6845円,77分,111.9%,846件
24,2000-2049,7413円,73分,113.6%,772件
25,2050-2099,7272円,68分,114.3%,802件
26,2100-2149,6962円,63分,114.6%,787件
27,2150-2199,6862円,58分,115.7%,723件
28,2200-2249,7484円,55分,118%,719件
29,2250-2299,7569円,52分,119.3%,712件
30,2300-2349,7393円,49分,120.2%,678件
31,2350-2399,7523円,47分,121.5%,694件
32,2400-2449,8129円,44分,124.7%,652件
33,2450-2499,8264円,43分,125.9%,636件
34,2500-2549,8400円,42分,126.4%,613件
35,2550-2599,9047円,41分,129.4%,567件
36,2600-2649,9767円,38分,134.2%,609件
37,2650-2699,9903円,37分,135.7%,555件
38,2700-2749,10365円,34分,140.5%,575件
39,2750-2799,11207円,32分,146%,522件
40,2800-2849,10892円,33分,144.1%,461件
