,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,6913円,127分,107.3%,662件
1,950-999,6538円,127分,106.9%,670件
2,1000-1049,7065円,125分,107.5%,605件
3,1050-1099,6786円,122分,107.4%,600件
4,1100-1149,7344円,122分,108%,661件
5,1150-1199,7758円,120分,108.6%,632件
6,1200-1249,6944円,116分,108%,572件
7,1250-1299,7130円,112分,108.5%,677件
8,1300-1349,7106円,109分,108.7%,614件
9,1350-1399,7766円,107分,109.7%,621件
10,1400-1449,8912円,104分,111.5%,613件
11,1450-1499,8756円,103分,111.3%,584件
12,1500-1549,8577円,102分,111.2%,595件
13,1550-1599,8261円,96分,111.4%,577件
14,1600-1649,7825円,92分,111.4%,494件
15,1650-1699,8907円,92分,112.9%,497件
16,1700-1749,7950円,88分,112.1%,500件
17,1750-1799,9070円,85分,114.2%,488件
18,1800-1849,8427円,83分,113.5%,509件
19,1850-1899,8926円,80分,114.8%,442件
20,1900-1949,9518円,77分,116.5%,426件
21,1950-1999,9555円,75分,117%,448件
22,2000-2049,9608円,72分,117.7%,421件
23,2050-2099,9263円,68分,118.2%,408件
24,2100-2149,10166円,66分,120.6%,440件
25,2150-2199,10111円,62分,121.6%,407件
26,2200-2249,10302円,59分,123.4%,373件
27,2250-2299,10139円,51分,126.5%,367件
28,2300-2349,9921円,45分,129.7%,369件
29,2350-2399,9978円,40分,133.1%,357件
30,2400-2449,10584円,39分,135.9%,327件
31,2450-2499,10449円,38分,136.3%,352件
32,2500-2549,10366円,38分,136.7%,344件
33,2550-2599,11088円,36分,141.2%,348件
34,2600-2649,11791円,34分,146.3%,306件
35,2650-2699,11885円,33分,147.4%,302件
36,2700-2749,12195円,32分,151.2%,311件
37,2750-2799,12719円,31分,155.6%,285件
38,2800-2849,13772円,27分,167.1%,305件
39,2850-2899,13825円,25分,172.8%,279件
40,2900-2949,13995円,23分,182.9%,227件
