,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,6899円,112分,108.2%,1014件
1,1400-1449,6836円,108分,108.4%,924件
2,1450-1499,6919円,103分,108.9%,889件
3,1500-1549,7635円,103分,109.9%,858件
4,1550-1599,6628円,99分,108.9%,860件
5,1600-1649,7520円,97分,110.3%,833件
6,1650-1699,7211円,94分,110.3%,836件
7,1700-1749,7395円,90分,110.9%,778件
8,1750-1799,8040円,87分,112.3%,736件
9,1800-1849,8282円,86分,112.8%,772件
10,1850-1899,8012円,82分,113%,707件
11,1900-1949,7930円,79分,113.3%,714件
12,1950-1999,8177円,77分,114.1%,711件
13,2000-2049,8445円,74分,115.2%,724件
14,2050-2099,8810円,70分,116.8%,649件
15,2100-2149,8445円,65分,117.4%,664件
16,2150-2199,8078円,60分,118%,633件
17,2200-2249,8309円,54分,120.5%,609件
18,2250-2299,8638円,51分,122.4%,595件
19,2300-2349,8521円,49分,123.4%,573件
20,2350-2399,8645円,46分,125.2%,573件
21,2400-2449,8766円,44分,126.3%,578件
22,2450-2499,9433円,42分,130%,545件
23,2500-2549,9463円,41分,130.6%,521件
24,2550-2599,9651円,41分,131.6%,513件
25,2600-2649,10140円,40分,134.1%,464件
26,2650-2699,11010円,37分,140%,499件
27,2700-2749,11288円,35分,143.1%,462件
28,2750-2799,11838円,32分,149.6%,474件
29,2800-2849,12716円,30分,156.4%,432件
30,2850-2899,12407円,31分,154.2%,381件
