,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,5478円,106分,106.9%,2301件
1,1500-1549,5738円,103分,107.4%,2342件
2,1550-1599,5789円,100分,107.7%,2209件
3,1600-1649,5875円,97分,108.1%,2222件
4,1650-1699,5896円,95分,108.3%,2219件
5,1700-1749,5921円,92分,108.6%,2115件
6,1750-1799,6152円,89分,109.2%,1986件
7,1800-1849,5883円,85分,109.2%,2068件
8,1850-1899,6147円,82分,110%,2019件
9,1900-1949,5750円,78分,109.8%,1810件
10,1950-1999,6549円,75分,111.7%,1886件
11,2000-2049,6663円,72分,112.4%,1791件
12,2050-2099,6535円,69分,112.7%,1776件
13,2100-2149,6499円,66分,113.2%,1744件
14,2150-2199,6665円,63分,114.2%,1721件
15,2200-2249,6820円,59分,115.4%,1634件
16,2250-2299,6978円,56分,116.8%,1564件
17,2300-2349,7450円,51分,119.5%,1568件
18,2350-2399,7233円,50分,119.4%,1524件
19,2400-2449,7704円,47分,122%,1490件
20,2450-2499,8114円,45分,124.2%,1488件
21,2500-2549,8449円,44分,125.7%,1410件
22,2550-2599,8460円,43分,126%,1177件
