,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,500-549,1739円,149分,101.6%,118件
1,550-599,3484円,141分,103.3%,199件
2,600-649,2732円,145分,102.5%,342件
3,650-699,2646円,142分,102.5%,429件
4,700-749,3842円,135分,103.8%,451件
5,750-799,3052円,135分,103%,432件
6,800-849,2993円,134分,103%,455件
7,850-899,3503円,130分,103.6%,459件
8,900-949,3343円,133分,103.4%,476件
9,950-999,4075円,126分,104.3%,476件
10,1000-1049,3512円,127分,103.7%,444件
11,1050-1099,4772円,121分,105.2%,444件
12,1100-1149,4099円,123分,104.5%,543件
13,1150-1199,4347円,117分,104.9%,521件
14,1200-1249,4134円,116分,104.8%,558件
15,1250-1299,4925円,113分,105.8%,444件
16,1300-1349,4181円,108分,105.2%,467件
17,1350-1399,4804円,110分,105.8%,402件
18,1400-1449,4751円,105分,106%,405件
19,1450-1499,4840円,105分,106.2%,336件
20,1500-1549,4850円,98分,106.6%,329件
21,1550-1599,5833円,97分,108%,345件
22,1600-1649,5879円,94分,108.4%,290件
23,1650-1699,5616円,93分,108.1%,304件
24,1700-1749,6115円,89分,109.2%,324件
25,1750-1799,5849円,85分,109.2%,320件
26,1800-1849,5992円,85分,109.4%,314件
27,1850-1899,6272円,80分,110.4%,240件
28,1900-1949,6437円,76分,111.2%,255件
29,1950-1999,7174円,73分,113%,251件
30,2000-2049,7743円,70分,114.7%,254件
31,2050-2099,6590円,67分,113.1%,242件
32,2100-2149,7288円,64分,115.2%,230件
33,2150-2199,7447円,58分,117%,227件
34,2200-2249,7294円,53分,118.4%,232件
35,2250-2299,7445円,49分,120.1%,207件
36,2300-2349,8068円,45分,123.8%,203件
37,2350-2399,7929円,45分,123.5%,187件
38,2400-2449,7998円,42分,125.2%,187件
39,2450-2499,9032円,40分,130%,171件
40,2500-2549,8955円,41分,129.1%,177件
41,2550-2599,9686円,40分,132.4%,159件
42,2600-2649,9832円,39分,133.8%,164件
43,2650-2699,10009円,36分,137%,157件
44,2700-2749,10498円,34分,140.6%,158件
45,2750-2799,11155円,32分,146.4%,136件
46,2800-2849,12006円,29分,154.6%,125件
47,2850-2899,12805円,26分,164.5%,157件
48,2900-2949,13635円,23分,180.1%,128件
