,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,8120円,118分,109.2%,360件
1,1200-1249,9016円,117分,110.3%,388件
2,1250-1299,8603円,112分,110.2%,675件
3,1300-1349,8508円,108分,110.5%,372件
4,1350-1399,9410円,106分,111.8%,401件
5,1400-1449,9238円,104分,111.8%,373件
6,1450-1499,8970円,102分,111.7%,308件
7,1500-1549,8417円,99分,111.3%,319件
8,1550-1599,9582円,96分,113.3%,310件
9,1600-1649,9934円,94分,114%,286件
10,1650-1699,9583円,90分,114.2%,243件
11,1700-1749,10544円,87分,116.2%,252件
12,1750-1799,9493円,87分,114.6%,236件
13,1800-1849,10428円,83分,116.7%,264件
14,1850-1899,10041円,78分,117.2%,252件
15,1900-1949,9323円,78分,115.9%,235件
16,1950-1999,11184円,73分,120.5%,232件
17,2000-2049,11033円,72分,120.4%,219件
18,2050-2099,10245円,69分,119.9%,186件
19,2100-2149,11553円,67分,123.1%,221件
20,2150-2199,11526円,63分,124.4%,191件
21,2200-2249,11107円,56分,126.5%,201件
22,2250-2299,10869円,51分,128.2%,176件
23,2300-2349,11161円,46分,132.4%,187件
24,2350-2399,11829円,40分,139.3%,176件
25,2400-2449,11565円,38分,140.4%,172件
26,2450-2499,11522円,37分,141.5%,207件
27,2500-2549,12075円,35分,145.5%,186件
28,2550-2599,11940円,36分,144.1%,173件
29,2600-2649,13028円,33分,152.8%,180件
30,2650-2699,12349円,33分,149.8%,151件
31,2700-2749,13424円,30分,159.2%,166件
32,2750-2799,13451円,30分,159.4%,142件
33,2800-2849,14071円,28分,167.8%,155件
34,2850-2899,15153円,26分,178.2%,134件
35,2900-2949,15458円,22分,193.5%,131件
