,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,7589円,124分,108.2%,20件
1,1250-1299,6392円,102分,108.3%,28件
2,1300-1349,10258円,108分,112.7%,28件
3,1350-1399,7656円,103分,109.9%,28件
4,1400-1449,6768円,97分,109.3%,23件
5,1450-1499,8665円,94分,112.2%,35件
6,1500-1549,7828円,95分,111%,34件
7,1550-1599,9994円,89分,115%,39件
8,1600-1649,10053円,92分,114.6%,47件
9,1650-1699,7681円,92分,111.2%,41件
10,1700-1749,8487円,87分,113%,50件
11,1750-1799,7950円,86分,112.3%,50件
12,1800-1849,9526円,82分,115.6%,54件
13,1850-1899,10338円,73分,118.9%,47件
14,1900-1949,7999円,80分,113.3%,46件
15,1950-1999,9767円,71分,118.3%,44件
16,2000-2049,8206円,72分,115.2%,48件
17,2050-2099,8870円,65分,118.1%,44件
18,2100-2149,8237円,63分,117.4%,42件
19,2150-2199,10375円,58分,123.9%,35件
20,2200-2249,11049円,57分,125.6%,50件
21,2250-2299,8986円,49分,124.2%,27件
22,2300-2349,9371円,47分,126.6%,44件
23,2350-2399,11291円,40分,137.6%,40件
24,2400-2449,12598円,32分,152.4%,36件
25,2450-2499,8417円,41分,127.2%,24件
26,2500-2549,12220円,31分,152.2%,31件
27,2550-2599,11535円,29分,153.7%,24件
28,2600-2649,11704円,32分,148.1%,26件
29,2650-2699,11712円,32分,149.6%,22件
30,2700-2749,12798円,30分,157.5%,33件
31,2750-2799,13392円,26分,169.6%,29件
32,2800-2849,13164円,28分,162.1%,24件
33,2850-2899,13825円,24分,178.1%,23件
34,2900-2949,14110円,22分,185.1%,25件
