,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,4308円,127分,104.5%,1223件
1,1100-1149,4659円,125分,105%,1105件
2,1150-1199,4529円,121分,105%,1078件
3,1200-1249,4456円,120分,104.9%,1066件
4,1250-1299,3997円,117分,104.6%,966件
5,1300-1349,4898円,114分,105.7%,980件
6,1350-1399,5692円,112分,106.8%,879件
7,1400-1449,4985円,110分,106.1%,893件
8,1450-1499,5084円,106分,106.4%,910件
9,1500-1549,5137円,102分,106.7%,885件
10,1550-1599,5281円,99分,107.1%,901件
11,1600-1649,6111円,96分,108.5%,859件
12,1650-1699,6188円,94分,108.8%,841件
13,1700-1749,5855円,93分,108.4%,730件
14,1750-1799,6256円,88分,109.5%,778件
15,1800-1849,6476円,87分,109.9%,729件
16,1850-1899,6038円,82分,109.9%,709件
17,1900-1949,6419円,79分,110.9%,684件
18,1950-1999,6520円,76分,111.5%,675件
19,2000-2049,7068円,71分,113.3%,674件
20,2050-2099,6848円,68分,113.4%,658件
21,2100-2149,6180円,64分,113%,663件
22,2150-2199,6822円,61分,114.8%,615件
23,2200-2249,6926円,59分,115.7%,623件
24,2250-2299,7399円,54分,118.1%,645件
25,2300-2349,6943円,52分,117.9%,548件
26,2350-2399,6841円,49分,118.6%,571件
27,2400-2449,7604円,48分,121.3%,546件
28,2450-2499,8171円,45分,124.2%,542件
29,2500-2549,8661円,44分,126.3%,493件
30,2550-2599,8336円,43分,126%,519件
31,2600-2649,9447円,40分,131.5%,452件
32,2650-2699,10130円,38分,135.4%,460件
33,2700-2749,10691円,35分,140.5%,439件
34,2750-2799,11333円,34分,144.8%,389件
35,2800-2849,12506円,30分,155.2%,304件
36,2850-2899,13386円,26分,167.8%,276件
37,2900-2949,13765円,23分,178.3%,201件
