,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,8813円,117分,110%,15件
1,1350-1399,9739円,96分,113.6%,18件
2,1400-1449,8168円,102分,110.7%,23件
3,1450-1499,10347円,104分,113.2%,13件
4,1500-1549,8073円,100分,110.8%,13件
5,1550-1599,9910円,99分,113.4%,21件
6,1600-1649,7365円,103分,109.5%,23件
7,1650-1699,9963円,90分,114.8%,33件
8,1700-1749,9516円,94分,113.5%,21件
9,1750-1799,8760円,94分,112.4%,26件
10,1800-1849,10258円,76分,118%,24件
11,1850-1899,9783円,76分,117.2%,27件
12,1900-1949,5847円,70分,111.1%,20件
13,1950-1999,10262円,74分,118.5%,26件
14,2000-2049,10333円,69分,120.1%,38件
15,2050-2099,11338円,63分,123.9%,31件
16,2100-2149,8292円,63分,117.7%,31件
17,2150-2199,9640円,58分,122%,32件
18,2200-2249,10685円,48分,129.9%,23件
19,2250-2299,9526円,46分,127.6%,27件
20,2300-2349,9542円,40分,131.8%,33件
21,2350-2399,11177円,44分,133.8%,34件
22,2400-2449,7422円,44分,122.4%,34件
23,2450-2499,7600円,44分,122.8%,23件
24,2500-2549,8698円,40分,128.8%,33件
25,2550-2599,8108円,41分,126.7%,39件
26,2600-2649,8960円,37分,132.4%,31件
27,2650-2699,9809円,35分,137.9%,22件
28,2700-2749,11461円,31分,148.6%,26件
29,2750-2799,10983円,32分,146.2%,21件
30,2800-2849,12109円,26分,161.4%,19件
31,2850-2899,12531円,25分,166.2%,23件
32,2900-2949,14650円,24分,182.2%,23件
