,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,9781円,118分,111.1%,15件
1,1350-1399,10558円,96分,114.6%,18件
2,1400-1449,9012円,103分,111.7%,23件
3,1450-1499,11268円,105分,114.3%,13件
4,1500-1549,8913円,100分,111.9%,13件
5,1550-1599,10781円,100分,114.4%,21件
6,1600-1649,8214円,104分,110.5%,23件
7,1650-1699,10754円,91分,115.8%,33件
8,1700-1749,10347円,95分,114.5%,21件
9,1750-1799,9567円,95分,113.4%,26件
10,1800-1849,10952円,76分,119.1%,24件
11,1850-1899,10464円,76分,118.3%,27件
12,1900-1949,6430円,71分,112.1%,20件
13,1950-1999,10931円,75分,119.5%,26件
14,2000-2049,10980円,69分,121.2%,38件
15,2050-2099,11973円,64分,125%,31件
16,2100-2149,8845円,63分,118.7%,31件
17,2150-2199,10184円,59分,123.1%,32件
18,2200-2249,11201円,48分,131.1%,23件
19,2250-2299,9978円,46分,128.7%,27件
20,2300-2349,9970円,40分,132.9%,33件
21,2350-2399,11636円,44分,134.9%,34件
22,2400-2449,7803円,44分,123.4%,34件
23,2450-2499,7981円,45分,123.8%,23件
24,2500-2549,9079円,41分,129.8%,33件
25,2550-2599,8489円,41分,127.7%,39件
26,2600-2649,9341円,37分,133.5%,31件
27,2650-2699,10189円,35分,138.9%,22件
28,2700-2749,11842円,32分,149.7%,26件
29,2750-2799,11364円,32分,147.3%,21件
30,2800-2849,12490円,27分,162.5%,19件
31,2850-2899,12912円,26分,167.3%,23件
32,2900-2949,15031円,24分,183.1%,23件
