,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,4635円,132分,104.7%,951件
1,950-999,4979円,130分,105.1%,929件
2,1000-1049,4128円,128分,104.3%,1661件
3,1050-1099,3924円,127分,104.1%,945件
4,1100-1149,4770円,122分,105.2%,1007件
5,1150-1199,4470円,121分,104.9%,846件
6,1200-1249,4960円,119分,105.6%,781件
7,1250-1299,4702円,115分,105.4%,747件
8,1300-1349,5275円,113分,106.2%,771件
9,1350-1399,4889円,111分,105.9%,670件
10,1400-1449,5510円,108分,106.8%,673件
11,1450-1499,6222円,105分,107.9%,620件
12,1500-1549,5421円,104分,107%,628件
13,1550-1599,5829円,100分,107.8%,670件
14,1600-1649,5742円,96分,108%,609件
15,1650-1699,5811円,94分,108.3%,614件
16,1700-1749,6477円,90分,109.6%,588件
17,1750-1799,6941円,88分,110.5%,564件
18,1800-1849,6327円,87分,109.7%,504件
19,1850-1899,6874円,81分,111.3%,551件
20,1900-1949,7575円,81分,112.5%,515件
21,1950-1999,6776円,74分,112.2%,505件
22,2000-2049,6934円,72分,112.8%,457件
23,2050-2099,6855円,67分,113.6%,463件
24,2100-2149,7583円,63分,116.1%,470件
25,2150-2199,7803円,59分,117.5%,460件
26,2200-2249,6776円,56分,116.2%,465件
27,2250-2299,7542円,53分,118.9%,439件
28,2300-2349,7625円,51分,120%,429件
29,2350-2399,8077円,47分,123.1%,444件
30,2400-2449,7719円,46分,122.6%,370件
31,2450-2499,8339円,44分,125.5%,429件
32,2500-2549,8737円,43分,126.9%,376件
33,2550-2599,9393円,41分,130.9%,379件
34,2600-2649,9702円,40分,132.2%,334件
35,2650-2699,9683円,38分,134.3%,367件
36,2700-2749,10508円,36分,139.3%,306件
37,2750-2799,11618円,32分,147.8%,325件
38,2800-2849,12320円,29分,156.4%,310件
39,2850-2899,13210円,27分,164.6%,278件
40,2900-2949,14362円,24分,178.8%,183件
