,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,6877円,126分,107.3%,270件
1,1050-1099,7422円,127分,107.8%,268件
2,1100-1149,8019円,116分,109.2%,284件
3,1150-1199,7870円,118分,108.9%,273件
4,1200-1249,8226円,113分,109.7%,244件
5,1250-1299,7374円,116分,108.5%,300件
6,1300-1349,8128円,107分,110.2%,295件
7,1350-1399,8500円,108分,110.5%,342件
8,1400-1449,8330円,107分,110.4%,255件
9,1450-1499,7940円,101分,110.5%,284件
10,1500-1549,9174円,100分,112.2%,213件
11,1550-1599,8637円,97分,111.9%,229件
12,1600-1649,9591円,95分,113.5%,201件
13,1650-1699,8029円,88分,112.2%,191件
14,1700-1749,10017円,88分,115.2%,193件
15,1750-1799,9601円,85分,115.1%,168件
16,1800-1849,9236円,82分,115%,183件
17,1850-1899,10550円,77分,118.3%,196件
18,1900-1949,9370円,76分,116.4%,205件
19,1950-1999,9275円,76分,116.3%,188件
20,2000-2049,9621円,72分,117.7%,143件
21,2050-2099,9736円,68分,119.2%,158件
22,2100-2149,10812円,64分,122.6%,137件
23,2150-2199,10948円,62分,123.7%,151件
24,2200-2249,9756円,57分,122.8%,139件
25,2250-2299,10195円,51分,126.4%,138件
26,2300-2349,10287円,44分,131%,133件
27,2350-2399,9886円,41分,132.2%,143件
28,2400-2449,10785円,40分,136.2%,115件
29,2450-2499,11578円,37分,142.1%,124件
30,2500-2549,11718円,37分,142.5%,108件
31,2550-2599,11060円,37分,140.4%,105件
32,2600-2649,11814円,34分,146.1%,87件
33,2650-2699,12626円,34分,149.1%,99件
34,2700-2749,13459円,32分,156.3%,93件
35,2750-2799,13079円,32分,154.4%,89件
36,2800-2849,13725円,28分,165.9%,89件
37,2850-2899,14011円,27分,169.5%,92件
38,2900-2949,14913円,24分,181.2%,65件
