,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,850-899,7005円,137分,106.8%,50件
1,900-949,8593円,129分,108.9%,47件
2,950-999,7693円,114分,109%,57件
3,1000-1049,5627円,124分,106.1%,87件
4,1050-1099,6494円,124分,107%,79件
5,1100-1149,7869円,121分,108.6%,83件
6,1150-1199,7306円,116分,108.4%,102件
7,1200-1249,5492円,122分,106%,103件
8,1250-1299,8339円,117分,109.5%,111件
9,1300-1349,9384円,111分,111.2%,125件
10,1350-1399,7484円,110分,109.1%,124件
11,1400-1449,5918円,107分,107.4%,150件
12,1450-1499,8583円,102分,111.2%,139件
13,1500-1549,8581円,106分,110.8%,151件
14,1550-1599,8481円,96分,111.8%,149件
15,1600-1649,9574円,90分,114.2%,155件
16,1650-1699,9038円,90分,113.3%,128件
17,1700-1749,9296円,91分,113.6%,131件
18,1750-1799,9523円,84分,115.1%,118件
19,1800-1849,8294円,82分,113.4%,126件
20,1850-1899,8800円,83分,114.1%,107件
21,1900-1949,8540円,73分,115.7%,105件
22,1950-1999,9021円,74分,116.3%,99件
23,2000-2049,8830円,71分,116.6%,111件
24,2050-2099,9306円,66分,118.8%,95件
25,2100-2149,11096円,61分,124.3%,79件
26,2150-2199,11082円,63分,123.3%,92件
27,2200-2249,9766円,57分,122.9%,76件
28,2250-2299,12025円,50分,132.2%,63件
29,2300-2349,8795円,49分,123.7%,62件
30,2350-2399,8713円,44分,126.5%,53件
31,2400-2449,8706円,42分,128%,73件
32,2450-2499,11308円,35分,143.1%,74件
33,2500-2549,11098円,35分,142.2%,67件
34,2550-2599,10831円,39分,136.9%,58件
35,2600-2649,10947円,38分,137.9%,50件
36,2650-2699,12654円,34分,150%,55件
37,2700-2749,11998円,32分,149.3%,56件
38,2750-2799,13491円,31分,158.3%,47件
39,2800-2849,13286円,28分,162.7%,57件
40,2850-2899,13686円,25分,173.1%,49件
41,2900-2949,13563円,23分,178.7%,36件
