,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,950-999,6867円,129分,107.1%,534件
1,1000-1049,7420円,123分,108%,514件
2,1050-1099,7462円,122分,108.2%,433件
3,1100-1149,7784円,121分,108.6%,401件
4,1150-1199,7637円,118分,108.7%,360件
5,1200-1249,8521円,117分,109.7%,388件
6,1250-1299,8130円,112分,109.7%,675件
7,1300-1349,8056円,108分,109.9%,372件
8,1350-1399,8952円,106分,111.3%,401件
9,1400-1449,8794円,104分,111.3%,373件
10,1450-1499,8533円,102分,111.2%,308件
11,1500-1549,7999円,99分,110.8%,319件
12,1550-1599,9166円,96分,112.8%,310件
13,1600-1649,9517円,94分,113.5%,286件
14,1650-1699,9191円,89分,113.7%,243件
15,1700-1749,10155円,87分,115.6%,252件
16,1750-1799,9114円,87分,114%,236件
17,1800-1849,10054円,83分,116.1%,264件
18,1850-1899,9689円,78分,116.6%,252件
19,1900-1949,8980円,78分,115.3%,235件
20,1950-1999,10838円,72分,119.9%,232件
21,2000-2049,10692円,72分,119.8%,219件
22,2050-2099,9930円,68分,119.4%,186件
23,2100-2149,11230円,66分,122.6%,221件
24,2150-2199,11217円,63分,123.9%,191件
25,2200-2249,10828円,56分,125.9%,201件
26,2250-2299,10614円,51分,127.6%,176件
27,2300-2349,10929円,46分,131.8%,187件
28,2350-2399,11612円,40分,138.8%,176件
29,2400-2449,11362円,38分,139.9%,172件
30,2450-2499,11318円,37分,141%,207件
31,2500-2549,11871円,35分,144.9%,186件
32,2550-2599,11736円,36分,143.6%,173件
33,2600-2649,12824円,33分,152.2%,180件
34,2650-2699,12146円,33分,149.2%,151件
35,2700-2749,13220円,30分,158.6%,166件
36,2750-2799,13248円,30分,158.9%,142件
37,2800-2849,13868円,28分,167.2%,155件
38,2850-2899,14950円,26分,177.7%,134件
39,2900-2949,15254円,22分,193.1%,131件
