,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,7785円,124分,108.4%,20件
1,1250-1299,6552円,102分,108.5%,28件
2,1300-1349,10444円,108分,112.9%,28件
3,1350-1399,7822円,103分,110.1%,28件
4,1400-1449,6919円,97分,109.5%,23件
5,1450-1499,8821円,94分,112.5%,35件
6,1500-1549,7982円,95分,111.2%,34件
7,1550-1599,10148円,89分,115.2%,39件
8,1600-1649,10213円,92分,114.8%,47件
9,1650-1699,7827円,92分,111.4%,41件
10,1700-1749,8631円,87分,113.2%,50件
11,1750-1799,8093円,86分,112.5%,50件
12,1800-1849,9665円,82分,115.8%,54件
13,1850-1899,10466円,73分,119.1%,47件
14,1900-1949,8130円,80分,113.5%,46件
15,1950-1999,9894円,71分,118.5%,44件
16,2000-2049,8324円,72分,115.4%,48件
17,2050-2099,8985円,65分,118.4%,44件
18,2100-2149,8339円,63分,117.6%,42件
19,2150-2199,10485円,58分,124.1%,35件
20,2200-2249,11157円,58分,125.8%,50件
21,2250-2299,9078円,50分,124.4%,27件
22,2300-2349,9457円,47分,126.8%,44件
23,2350-2399,11369円,40分,137.8%,40件
24,2400-2449,12670円,32分,152.6%,36件
25,2450-2499,8490円,41分,127.4%,24件
26,2500-2549,12293円,31分,152.4%,31件
27,2550-2599,11608円,29分,153.9%,24件
28,2600-2649,11777円,33分,148.3%,26件
29,2650-2699,11785円,32分,149.8%,22件
30,2700-2749,12870円,30分,157.7%,33件
31,2750-2799,13464円,26分,169.8%,29件
32,2800-2849,13236円,28分,162.3%,24件
33,2850-2899,13898円,24分,178.3%,23件
34,2900-2949,14183円,22分,185.3%,25件
