,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,4383円,125分,104.7%,1180件
1,1100-1149,4607円,125分,104.9%,1052件
2,1150-1199,4854円,121分,105.4%,1028件
3,1200-1249,4547円,121分,105%,915件
4,1250-1299,4351円,114分,105.1%,861件
5,1300-1349,4991円,114分,105.8%,882件
6,1350-1399,5485円,111分,106.6%,801件
7,1400-1449,4818円,109分,105.9%,754件
8,1450-1499,5063円,107分,106.3%,789件
9,1500-1549,5906円,101分,107.8%,802件
10,1550-1599,5447円,99分,107.4%,748件
11,1600-1649,6219円,98分,108.5%,629件
12,1650-1699,5974円,94分,108.4%,630件
13,1700-1749,6190円,92分,109%,628件
14,1750-1799,5690円,89分,108.6%,612件
15,1800-1849,5921円,85分,109.3%,615件
16,1850-1899,6283円,81分,110.4%,569件
17,1900-1949,6314円,79分,110.7%,546件
18,1950-1999,6293円,73分,111.5%,542件
19,2000-2049,6386円,71分,112%,511件
20,2050-2099,6159円,68分,112.2%,508件
21,2100-2149,6455円,66分,113%,488件
22,2150-2199,6757円,62分,114.6%,476件
23,2200-2249,7079円,57分,116.5%,462件
24,2250-2299,7143円,56分,117.1%,462件
25,2300-2349,7277円,51分,119%,422件
26,2350-2399,7231円,50分,119.3%,407件
27,2400-2449,7256円,47分,120.5%,372件
28,2450-2499,8074円,45分,123.7%,386件
29,2500-2549,8287円,44分,125.2%,371件
30,2550-2599,8928円,42分,128.3%,358件
31,2600-2649,9519円,40分,131.8%,389件
32,2650-2699,10229円,38分,136.4%,350件
33,2700-2749,10700円,35分,140.9%,372件
34,2750-2799,11729円,33分,147.6%,325件
35,2800-2849,12261円,30分,154.5%,307件
36,2850-2899,13303円,27分,166.2%,282件
37,2900-2949,14183円,23分,180.8%,247件
