,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,4313円,136分,104.2%,455件
1,850-899,4791円,131分,104.9%,459件
2,900-949,4657円,134分,104.6%,476件
3,950-999,5341円,127分,105.6%,476件
4,1000-1049,4773円,128分,105%,444件
5,1050-1099,6012円,123分,106.5%,444件
6,1100-1149,5337円,124分,105.8%,543件
7,1150-1199,5534円,118分,106.2%,521件
8,1200-1249,5297円,117分,106.1%,558件
9,1250-1299,6089円,114分,107.1%,444件
10,1300-1349,5262円,109分,106.4%,467件
11,1350-1399,5933円,111分,107.1%,402件
12,1400-1449,5824円,106分,107.3%,405件
13,1450-1499,5908円,106分,107.5%,336件
14,1500-1549,5849円,99分,107.9%,329件
15,1550-1599,6859円,98分,109.3%,345件
16,1600-1649,6859円,94分,109.7%,290件
17,1650-1699,6586円,94分,109.4%,304件
18,1700-1749,7060円,90分,110.5%,324件
19,1750-1799,6741円,86分,110.5%,320件
20,1800-1849,6889円,86分,110.7%,314件
21,1850-1899,7130円,81分,111.7%,240件
22,1900-1949,7261円,77分,112.5%,255件
23,1950-1999,7995円,74分,114.4%,251件
24,2000-2049,8540円,71分,116.1%,254件
25,2050-2099,7312円,68分,114.4%,242件
26,2100-2149,7998円,65分,116.5%,230件
27,2150-2199,8103円,59分,118.3%,227件
28,2200-2249,7886円,53分,119.7%,232件
29,2250-2299,8003円,50分,121.4%,207件
30,2300-2349,8592円,46分,125.1%,203件
31,2350-2399,8448円,45分,124.8%,187件
32,2400-2449,8506円,43分,126.5%,187件
33,2450-2499,9540円,41分,131.3%,171件
34,2500-2549,9463円,42分,130.4%,177件
35,2550-2599,10194円,40分,133.7%,159件
36,2600-2649,10341円,39分,135.2%,164件
37,2650-2699,10517円,37分,138.4%,157件
38,2700-2749,11006円,35分,142%,158件
39,2750-2799,11664円,33分,147.8%,136件
40,2800-2849,12514円,30分,156.1%,125件
41,2850-2899,13314円,27分,165.9%,157件
42,2900-2949,14143円,23分,181.5%,128件
