,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,700-749,2834円,140分,102.7%,1465件
1,750-799,2615円,141分,102.5%,1297件
2,800-849,2973円,139分,102.9%,1277件
3,850-899,3439円,135分,103.4%,1145件
4,900-949,3844円,132分,103.9%,1098件
5,950-999,3170円,130分,103.2%,1979件
6,1000-1049,3007円,129分,103.1%,1105件
7,1050-1099,3530円,125分,103.8%,1193件
8,1100-1149,3565円,124分,103.8%,1013件
9,1150-1199,3985円,121分,104.4%,938件
10,1200-1249,3931円,117分,104.5%,896件
11,1250-1299,4125円,117分,104.7%,915件
12,1300-1349,3777円,113分,104.5%,816件
13,1350-1399,4290円,111分,105.2%,792件
14,1400-1449,5290円,108分,106.5%,738件
15,1450-1499,4714円,106分,105.9%,759件
16,1500-1549,4767円,102分,106.2%,782件
17,1550-1599,4731円,99分,106.4%,752件
18,1600-1649,5092円,96分,107.1%,733件
19,1650-1699,5765円,92分,108.3%,705件
20,1700-1749,5980円,91分,108.8%,689件
21,1750-1799,5478円,89分,108.2%,612件
22,1800-1849,5805円,84分,109.2%,641件
23,1850-1899,6448円,84分,110.3%,611件
24,1900-1949,6014円,77分,110.3%,597件
25,1950-1999,6355円,76分,111.2%,562件
26,2000-2049,5994円,71分,111.2%,551件
27,2050-2099,6882円,66分,113.8%,564件
28,2100-2149,7020円,64分,114.7%,559件
29,2150-2199,6039円,59分,113.6%,553件
30,2200-2249,6860円,57分,116%,525件
31,2250-2299,6828円,55分,116.7%,517件
32,2300-2349,7167円,50分,119%,529件
33,2350-2399,6769円,48分,118.7%,439件
34,2400-2449,7040円,46分,120.2%,486件
35,2450-2499,7809円,45分,123.1%,453件
36,2500-2549,8334円,43分,125.9%,449件
37,2550-2599,8928円,42分,128.6%,417件
38,2600-2649,8708円,40分,129.4%,444件
39,2650-2699,9608円,38分,134%,368件
40,2700-2749,10528円,35分,140%,388件
41,2750-2799,11152円,32分,146.2%,366件
42,2800-2849,11855円,30分,152%,327件
43,2850-2899,13055円,27分,163.8%,243件
44,2900-2949,13945円,23分,180.2%,189件
