,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,3728円,129分,103.9%,36件
1,950-999,1821円,120分,102%,43件
2,1000-1049,3484円,127分,103.7%,41件
3,1050-1099,3114円,113分,103.7%,53件
4,1100-1149,5191円,117分,105.9%,45件
5,1150-1199,2907円,120分,103.2%,64件
6,1200-1249,1027円,112分,101.2%,57件
7,1250-1299,3400円,109分,104.2%,65件
8,1300-1349,5030円,104分,106.4%,82件
9,1350-1399,4025円,108分,105%,84件
10,1400-1449,5010円,105分,106.4%,86件
11,1450-1499,4885円,104分,106.3%,86件
12,1500-1549,3860円,100分,105.2%,95件
13,1550-1599,3469円,100分,104.6%,109件
14,1600-1649,4455円,93分,106.4%,95件
15,1650-1699,4544円,91分,106.6%,85件
16,1700-1749,4393円,93分,106.3%,100件
17,1750-1799,6134円,82分,109.9%,93件
18,1800-1849,5261円,85分,108.2%,99件
19,1850-1899,6873円,77分,112%,105件
20,1900-1949,4189円,77分,107.3%,88件
21,1950-1999,7040円,68分,113.7%,84件
22,2000-2049,7327円,72分,113.5%,99件
23,2050-2099,6361円,64分,113.2%,72件
24,2100-2149,5368円,64分,111.2%,77件
25,2150-2199,6015円,58分,113.9%,68件
26,2200-2249,8371円,51分,121.9%,84件
27,2250-2299,6325円,50分,117%,48件
28,2300-2349,7990円,45分,123.7%,61件
29,2350-2399,7955円,41分,125.9%,51件
30,2400-2449,7822円,42分,124.7%,50件
31,2450-2499,7817円,39分,126.6%,57件
32,2500-2549,8809円,39分,130.3%,60件
33,2550-2599,8477円,39分,128.6%,61件
34,2600-2649,8503円,40分,128.4%,46件
35,2650-2699,8751円,37分,131.3%,49件
36,2700-2749,9645円,34分,138.1%,52件
37,2750-2799,10106円,31分,143.3%,47件
38,2800-2849,10725円,28分,151%,33件
39,2850-2899,11495円,24分,164.3%,50件
40,2900-2949,13179円,24分,173.1%,38件
