,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,2183円,140分,102.1%,66件
1,800-849,4186円,129分,104.3%,72件
2,850-899,3900円,120分,104.3%,88件
3,900-949,1873円,126分,102%,123件
4,950-999,3159円,127分,103.3%,123件
5,1000-1049,3091円,124分,103.3%,125件
6,1050-1099,2690円,124分,102.9%,149件
7,1100-1149,1961円,124分,102.1%,154件
8,1150-1199,3935円,121分,104.3%,164件
9,1200-1249,5001円,114分,105.8%,171件
10,1250-1299,3054円,114分,103.6%,176件
11,1300-1349,2814円,111分,103.4%,223件
12,1350-1399,4703円,106分,105.9%,200件
13,1400-1449,4695円,110分,105.7%,206件
14,1450-1499,4925円,101分,106.5%,197件
15,1500-1549,5554円,94分,107.9%,208件
16,1550-1599,5480円,95分,107.7%,188件
17,1600-1649,5481円,97分,107.5%,190件
18,1650-1699,5356円,90分,108%,166件
19,1700-1749,4762円,87分,107.3%,158件
20,1750-1799,5396円,88分,108.2%,166件
21,1800-1849,5435円,80分,109.1%,152件
22,1850-1899,5812円,79分,109.8%,146件
23,1900-1949,5985円,75分,110.6%,160件
24,1950-1999,5796円,73分,110.5%,144件
25,2000-2049,6789円,69分,113.2%,123件
26,2050-2099,7484円,69分,114.4%,137件
27,2100-2149,6583円,63分,113.9%,119件
28,2150-2199,8550円,56分,120.3%,102件
29,2200-2249,6187円,56分,114.7%,94件
30,2250-2299,7021円,50分,118.8%,80件
31,2300-2349,6268円,46分,118%,109件
32,2350-2399,8250円,41分,126.6%,119件
33,2400-2449,8551円,39分,129.4%,91件
34,2450-2499,8642円,41分,127.9%,85件
35,2500-2549,8461円,42分,127%,77件
36,2550-2599,9920円,37分,135.6%,86件
37,2600-2649,9220円,37分,133.3%,80件
38,2650-2699,10192円,35分,138.3%,72件
39,2700-2749,10217円,34分,140.2%,75件
40,2750-2799,10882円,31分,146.9%,71件
41,2800-2849,10943円,28分,152.2%,67件
42,2850-2899,12837円,26分,166%,86件
43,2900-2949,13482円,21分,185%,63件
