,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,6967円,106分,108.8%,550件
1,1500-1549,7479円,103分,109.7%,508件
2,1550-1599,6990円,101分,109.3%,521件
3,1600-1649,7533円,97分,110.3%,577件
4,1650-1699,7106円,93分,110.1%,504件
5,1700-1749,7120円,92分,110.3%,519件
6,1750-1799,7976円,87分,112.2%,492件
7,1800-1849,8375円,85分,113.2%,453件
8,1850-1899,7800円,84分,112.4%,417件
9,1900-1949,8549円,79分,114.4%,468件
10,1950-1999,9071円,77分,115.6%,430件
11,2000-2049,7867円,71分,114.7%,415件
12,2050-2099,8106円,68分,115.9%,379件
13,2100-2149,8338円,63分,117.6%,390件
14,2150-2199,8986円,59分,120.5%,405件
15,2200-2249,8983円,56分,121.5%,384件
16,2250-2299,8132円,52分,121%,402件
17,2300-2349,8243円,50分,122.1%,352件
18,2350-2399,8576円,48分,123.9%,349件
19,2400-2449,9324円,45分,127.8%,372件
20,2450-2499,8981円,44分,127.3%,314件
21,2500-2549,9547円,42分,130.4%,353件
22,2550-2599,10018円,41分,132.2%,324件
23,2600-2649,10409円,39分,135.2%,303件
24,2650-2699,10926円,38分,138%,270件
25,2700-2749,10904円,36分,140.7%,300件
26,2750-2799,11766円,33分,147.5%,250件
27,2800-2849,12993円,30分,157.2%,259件
28,2850-2899,13682円,26分,169.2%,244件
29,2900-2949,14621円,25分,179.3%,206件
