,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,5454円,136分,105.4%,846件
1,800-849,5922円,133分,106%,754件
2,850-899,5816円,132分,105.9%,675件
3,900-949,5318円,131分,105.4%,630件
4,950-999,5999円,127分,106.3%,620件
5,1000-1049,5770円,127分,106.1%,529件
6,1050-1099,6589円,123分,107.1%,501件
7,1100-1149,6446円,121分,107.1%,444件
8,1150-1199,7024円,119分,107.9%,454件
9,1200-1249,6554円,115分,107.6%,808件
10,1250-1299,6560円,112分,107.8%,439件
11,1300-1349,7135円,109分,108.8%,473件
12,1350-1399,7387円,107分,109.2%,445件
13,1400-1449,7351円,104分,109.4%,382件
14,1450-1499,6521円,103分,108.4%,376件
15,1500-1549,7422円,99分,110%,363件
16,1550-1599,7803円,98分,110.7%,338件
17,1600-1649,7830円,93分,111.2%,289件
18,1650-1699,8406円,91分,112.4%,296件
19,1700-1749,7824円,89分,111.7%,297件
20,1750-1799,8630円,86分,113.4%,335件
21,1800-1849,8437円,81分,113.9%,306件
22,1850-1899,7820円,82分,112.8%,300件
23,1900-1949,9166円,76分,116%,272件
24,1950-1999,9228円,75分,116.4%,256件
25,2000-2049,8582円,72分,115.9%,231件
26,2050-2099,9813円,69分,119.1%,264件
27,2100-2149,10094円,66分,120.4%,232件
28,2150-2199,9465円,59分,121.3%,240件
29,2200-2249,9589円,55分,123.2%,215件
30,2250-2299,9669円,50分,125.8%,228件
31,2300-2349,10711円,44分,132.6%,221件
32,2350-2399,10201円,41分,133%,203件
33,2400-2449,10019円,40分,133.7%,235件
34,2450-2499,10593円,38分,136.9%,215件
35,2500-2549,10143円,39分,134.4%,198件
36,2550-2599,11405円,35分,142.9%,216件
37,2600-2649,11050円,35分,141.8%,179件
38,2650-2699,11883円,33分,148.1%,204件
39,2700-2749,12011円,33分,149%,175件
40,2750-2799,12298円,31分,153.5%,171件
41,2800-2849,13494円,29分,163.1%,171件
42,2850-2899,13671円,25分,172.3%,180件
43,2900-2949,13923円,22分,183.9%,133件
