,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1500-1549,6041円,105分,107.7%,507件
1,1550-1599,6732円,101分,108.9%,556件
2,1600-1649,6739円,97分,109.3%,532件
3,1650-1699,6686円,94分,109.4%,526件
4,1700-1749,7484円,93分,110.8%,430件
5,1750-1799,7237円,89分,110.9%,447件
6,1800-1849,7675円,86分,111.9%,442件
7,1850-1899,7234円,83分,111.7%,432件
8,1900-1949,6976円,78分,111.9%,423件
9,1950-1999,7728円,75分,113.8%,392件
10,2000-2049,7662円,72分,114.1%,376件
11,2050-2099,7146円,67分,114.2%,377件
12,2100-2149,7395円,65分,115.2%,355件
13,2150-2199,7350円,60分,116.3%,351件
14,2200-2249,7907円,58分,118.2%,329件
15,2250-2299,7587円,55分,118.6%,320件
16,2300-2349,8189円,50分,121.9%,318件
17,2350-2399,8435円,48分,123.6%,312件
18,2400-2449,8689円,47分,124.6%,276件
19,2450-2499,8654円,46分,125.2%,269件
20,2500-2549,8756円,44分,126.5%,264件
21,2550-2599,9912円,41分,132%,286件
22,2600-2649,9812円,40分,132.4%,241件
23,2650-2699,10868円,38分,138.6%,232件
24,2700-2749,11351円,36分,142.5%,269件
25,2750-2799,12144円,33分,148.8%,236件
26,2800-2849,12677円,30分,156.8%,250件
27,2850-2899,13808円,27分,167.6%,210件
28,2900-2949,14478円,24分,181.9%,197件
