,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,400-449,652円,153分,100.6%,2504件
1,450-499,982円,151分,100.9%,2280件
2,500-549,1368円,148分,101.2%,2086件
3,550-599,1452円,147分,101.3%,1787件
4,600-649,1500円,145分,101.4%,1634件
5,650-699,1265円,144分,101.2%,1513件
6,700-749,1815円,139分,101.7%,1465件
7,750-799,1597円,140分,101.5%,1297件
8,800-849,1965円,138分,101.9%,1277件
9,850-899,2452円,134分,102.4%,1145件
10,900-949,2866円,131分,102.9%,1098件
11,950-999,2213円,129分,102.3%,1979件
12,1000-1049,2068円,129分,102.1%,1105件
13,1050-1099,2616円,124分,102.8%,1193件
14,1100-1149,2656円,124分,102.9%,1013件
15,1150-1199,3085円,120分,103.4%,938件
16,1200-1249,3060円,117分,103.5%,896件
17,1250-1299,3259円,116分,103.7%,915件
18,1300-1349,2943円,112分,103.5%,816件
19,1350-1399,3467円,110分,104.2%,792件
20,1400-1449,4467円,107分,105.6%,738件
21,1450-1499,3915円,105分,105%,759件
22,1500-1549,3999円,102分,105.2%,782件
23,1550-1599,3987円,98分,105.4%,752件
24,1600-1649,4359円,96分,106.1%,733件
25,1650-1699,5043円,92分,107.3%,705件
26,1700-1749,5271円,90分,107.8%,689件
27,1750-1799,4795円,88分,107.2%,612件
28,1800-1849,5152円,83分,108.2%,641件
29,1850-1899,5782円,83分,109.3%,611件
30,1900-1949,5403円,77分,109.4%,597件
31,1950-1999,5751円,75分,110.2%,562件
32,2000-2049,5440円,71分,110.2%,551件
33,2050-2099,6345円,66分,112.8%,564件
34,2100-2149,6500円,63分,113.7%,559件
35,2150-2199,5573円,59分,112.6%,553件
36,2200-2249,6399円,57分,115%,525件
37,2250-2299,6387円,54分,115.7%,517件
38,2300-2349,6755円,50分,118%,529件
39,2350-2399,6372円,48分,117.7%,439件
40,2400-2449,6650円,46分,119.2%,486件
41,2450-2499,7419円,45分,122.1%,453件
42,2500-2549,7944円,42分,124.9%,449件
43,2550-2599,8538円,41分,127.5%,417件
44,2600-2649,8318円,39分,128.3%,444件
45,2650-2699,9219円,37分,132.9%,368件
46,2700-2749,10138円,35分,138.9%,388件
47,2750-2799,10763円,32分,145%,366件
48,2800-2849,11465円,30分,150.9%,327件
49,2850-2899,12666円,27分,162.6%,243件
50,2900-2949,13555円,23分,179.2%,189件
