,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,550-599,2944円,148分,102.7%,410件
1,600-649,2630円,145分,102.4%,491件
2,650-699,3899円,137分,103.8%,535件
3,700-749,3007円,138分,102.9%,520件
4,750-799,2958円,136分,102.9%,542件
5,800-849,3634円,135分,103.6%,550件
6,850-899,3224円,135分,103.2%,570件
7,900-949,3903円,130分,104%,565件
8,950-999,3677円,129分,103.8%,548件
9,1000-1049,4715円,124分,105.1%,525件
10,1050-1099,3623円,127分,103.8%,640件
11,1100-1149,3998円,120分,104.5%,617件
12,1150-1199,4096円,119分,104.6%,666件
13,1200-1249,4937円,117分,105.6%,554件
14,1250-1299,4426円,112分,105.3%,571件
15,1300-1349,4786円,113分,105.6%,508件
16,1350-1399,4727円,110分,105.8%,487件
17,1400-1449,4986円,109分,106.1%,413件
18,1450-1499,4664円,103分,106.1%,400件
19,1500-1549,5374円,101分,107.1%,416件
20,1550-1599,5553円,98分,107.5%,346件
21,1600-1649,5344円,97分,107.4%,366件
22,1650-1699,5850円,93分,108.4%,393件
23,1700-1749,5999円,88分,109.1%,373件
24,1750-1799,6048円,88分,109.2%,374件
25,1800-1849,6314円,84分,110.1%,286件
26,1850-1899,6428円,81分,110.6%,307件
27,1900-1949,6891円,77分,111.9%,292件
28,1950-1999,7326円,74分,113.3%,302件
29,2000-2049,6282円,70分,111.9%,292件
30,2050-2099,7109円,67分,114.1%,267件
31,2100-2149,7025円,63分,114.9%,273件
32,2150-2199,7040円,58分,116.3%,273件
33,2200-2249,6995円,55分,116.9%,246件
34,2250-2299,7593円,50分,120.4%,243件
35,2300-2349,7814円,50分,121%,235件
36,2350-2399,7325円,46分,121.2%,220件
37,2400-2449,8257円,43分,125.7%,204件
38,2450-2499,8325円,44分,125.3%,208件
39,2500-2549,8925円,43分,127.8%,195件
40,2550-2599,9232円,41分,129.9%,188件
41,2600-2649,9306円,39分,131.9%,192件
42,2650-2699,9957円,37分,135.6%,192件
43,2700-2749,10500円,34分,140.8%,176件
44,2750-2799,11302円,32分,146.9%,154件
45,2800-2849,11989円,29分,154.3%,187件
46,2850-2899,12922円,26分,165.3%,162件
47,2900-2949,13675円,22分,182%,156件
