,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,150-199,-1825円,161分,98.5%,38260件
1,200-249,-1687円,160分,98.6%,11518件
2,250-299,-1267円,159分,98.9%,6180件
3,300-349,-1127円,155分,99%,4226件
4,350-399,-948円,152分,99.2%,3453件
5,400-449,-737円,152分,99.4%,2969件
6,450-499,-454円,151分,99.6%,2878件
7,500-549,-369円,147分,99.7%,2721件
8,550-599,-459円,147分,99.6%,2711件
9,600-649,-73円,142分,99.9%,2626件
10,650-699,-130円,141分,99.9%,2628件
11,700-749,-96円,139分,99.9%,2614件
12,750-799,266円,138分,100.3%,2619件
13,800-849,389円,135分,100.4%,2447件
14,850-899,454円,131分,100.5%,2722件
15,900-949,691円,130分,100.7%,2784件
16,950-999,1029円,128分,101.1%,2668件
17,1000-1049,1322円,125分,101.4%,2579件
18,1050-1099,1230円,124分,101.3%,2458件
19,1100-1149,957円,122分,101%,2449件
20,1150-1199,1508円,119分,101.7%,2307件
21,1200-1249,1729円,114分,102%,2250件
22,1250-1299,1754円,114分,102.1%,2137件
23,1300-1349,1979円,111分,102.4%,2100件
24,1350-1399,2214円,108分,102.7%,2093件
25,1400-1449,2039円,106分,102.6%,2079件
26,1450-1499,2306円,102分,103%,1951件
27,1500-1549,2542円,101分,103.4%,1882件
28,1550-1599,2993円,98分,104.1%,1949件
29,1600-1649,3198円,95分,104.5%,1820件
30,1650-1699,3334円,92分,104.8%,1841件
31,1700-1749,3409円,89分,105.1%,1845件
32,1750-1799,3170円,87分,104.8%,1704件
33,1800-1849,3892円,83分,106.2%,1645件
34,1850-1899,3600円,80分,106%,1663件
35,1900-1949,3853円,77分,106.7%,1623件
36,1950-1999,3782円,72分,107%,1516件
37,2000-2049,4507円,70分,108.6%,1554件
38,2050-2099,4857円,66分,109.8%,1482件
39,2100-2149,4766円,64分,110%,1458件
40,2150-2199,4699円,60分,110.4%,1415件
41,2200-2249,5129円,57分,112%,1415件
42,2250-2299,5346円,54分,113.3%,1367件
43,2300-2349,5439円,51分,114.3%,1262件
44,2350-2399,6051円,47分,117.3%,1279件
45,2400-2449,5897円,46分,117%,1228件
46,2450-2499,6398円,44分,119.3%,1206件
47,2500-2549,6940円,42分,122.1%,1217件
48,2550-2599,7413円,41分,124.3%,1171件
49,2600-2649,7312円,41分,124%,938件
