,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,4937円,125分,105.3%,98件
1,1100-1149,4503円,120分,105%,82件
2,1150-1199,5894円,119分,106.6%,100件
3,1200-1249,7019円,112分,108.3%,123件
4,1250-1299,5361円,118分,106.1%,107件
5,1300-1349,5777円,117分,106.6%,123件
6,1350-1399,6057円,114分,107.1%,122件
7,1400-1449,5436円,106分,106.8%,130件
8,1450-1499,5267円,108分,106.5%,158件
9,1500-1549,6459円,100分,108.6%,137件
10,1550-1599,6026円,101分,107.9%,122件
11,1600-1649,5872円,101分,107.8%,134件
12,1650-1699,6951円,92分,110.1%,133件
13,1700-1749,6454円,93分,109.2%,146件
14,1750-1799,8281円,85分,112.9%,150件
15,1800-1849,4894円,85分,107.6%,132件
16,1850-1899,8230円,78分,114.1%,123件
17,1900-1949,7663円,79分,112.9%,128件
18,1950-1999,6649円,73分,112.1%,100件
19,2000-2049,6923円,71分,113%,114件
20,2050-2099,7007円,66分,114.1%,100件
21,2100-2149,8695円,61分,119.1%,121件
22,2150-2199,6907円,59分,115.7%,73件
23,2200-2249,8867円,55分,121.7%,93件
24,2250-2299,8161円,48分,122.7%,79件
25,2300-2349,8794円,50分,123.6%,83件
26,2350-2399,8026円,46分,123.3%,84件
27,2400-2449,8761円,44分,126.3%,87件
28,2450-2499,7951円,47分,122.7%,81件
29,2500-2549,8723円,44分,126.7%,68件
30,2550-2599,9029円,42分,129%,69件
31,2600-2649,9429円,40分,131.5%,74件
32,2650-2699,10195円,37分,136.6%,73件
33,2700-2749,10766円,34分,142.5%,51件
34,2750-2799,10947円,32分,145.8%,73件
35,2800-2849,12439円,31分,153.9%,63件
36,2850-2899,13854円,26分,171.4%,58件
37,2900-2949,14041円,23分,179.7%,41件
