,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,450-499,1456円,147分,101.3%,12918件
1,500-549,1734円,146分,101.6%,4060件
2,550-599,2277円,143分,102.1%,2139件
3,600-649,2333円,142分,102.2%,1441件
4,650-699,2219円,140分,102.1%,1204件
5,700-749,2158円,138分,102.1%,1017件
6,750-799,2660円,136分,102.6%,959件
7,800-849,2881円,132分,102.9%,942件
8,850-899,2565円,132分,102.6%,964件
9,900-949,2994円,129分,103.1%,868件
10,950-999,2679円,127分,102.8%,845件
11,1000-1049,3236円,125分,103.5%,917件
12,1050-1099,3864円,125分,104.1%,903件
13,1100-1149,3368円,120分,103.7%,795件
14,1150-1199,3453円,116分,104%,949件
15,1200-1249,3784円,114分,104.4%,919件
16,1250-1299,3982円,113分,104.7%,861件
17,1300-1349,4848円,109分,105.9%,869件
18,1350-1399,5105円,108分,106.3%,826件
19,1400-1449,4579円,106分,105.8%,866件
20,1450-1499,4778円,102分,106.2%,790件
21,1500-1549,4613円,97分,106.3%,726件
22,1550-1599,5454円,98分,107.4%,706件
23,1600-1649,4591円,94分,106.5%,715件
24,1650-1699,5332円,92分,107.8%,699件
25,1700-1749,5295円,88分,108%,712件
26,1750-1799,5789円,85分,109.1%,645件
27,1800-1849,6264円,82分,110.2%,602件
28,1850-1899,6381円,80分,110.6%,633件
29,1900-1949,6545円,78分,111.1%,594件
30,1950-1999,6386円,74分,111.5%,590件
31,2000-2049,6654円,72分,112.3%,603件
32,2050-2099,7191円,68分,114%,605件
33,2100-2149,7524円,65分,115.5%,529件
34,2150-2199,7411円,59分,116.7%,561件
35,2200-2249,6975円,53分,117.4%,523件
36,2250-2299,7476円,48分,120.7%,510件
37,2300-2349,7891円,46分,122.9%,493件
38,2350-2399,7720円,44分,123.5%,477件
39,2400-2449,7812円,42分,124.9%,475件
40,2450-2499,8067円,41分,126.2%,483件
41,2500-2549,8815円,38分,130.7%,447件
42,2550-2599,9067円,38分,132%,447件
43,2600-2649,9175円,37分,132.8%,436件
44,2650-2699,9631円,36分,135.7%,401件
45,2700-2749,10629円,33分,143.2%,418件
46,2750-2799,10829円,31分,146.9%,395件
47,2800-2849,11288円,28分,154.4%,382件
48,2850-2899,12217円,26分,163.3%,357件
49,2900-2949,12121円,26分,161.5%,319件
