,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,900-949,2356円,145分,102.2%,30件
1,950-999,6274円,119分,107%,28件
2,1000-1049,2787円,129分,102.9%,35件
3,1050-1099,3151円,133分,103.2%,29件
4,1100-1149,5592円,124分,106%,47件
5,1150-1199,4066円,116分,104.7%,46件
6,1200-1249,5235円,115分,106.1%,63件
7,1250-1299,4790円,114分,105.6%,60件
8,1300-1349,4831円,115分,105.6%,73件
9,1350-1399,5042円,110分,106.1%,65件
10,1400-1449,5138円,105分,106.5%,70件
11,1450-1499,4455円,100分,105.9%,64件
12,1500-1549,5145円,97分,107.1%,74件
13,1550-1599,3935円,99分,105.3%,86件
14,1600-1649,5224円,93分,107.5%,88件
15,1650-1699,5673円,92分,108.2%,107件
16,1700-1749,5582円,89分,108.3%,90件
17,1750-1799,6301円,89分,109.4%,94件
18,1800-1849,6783円,86分,110.6%,88件
19,1850-1899,6062円,81分,110%,75件
20,1900-1949,6216円,75分,111%,104件
21,1950-1999,5966円,75分,110.7%,95件
22,2000-2049,5579円,70分,110.6%,85件
23,2050-2099,7395円,64分,115.5%,80件
24,2100-2149,5528円,63分,111.6%,63件
25,2150-2199,5509円,62分,111.8%,75件
26,2200-2249,6083円,58分,113.9%,54件
27,2250-2299,5644円,56分,113.4%,54件
28,2300-2349,6587円,48分,118.2%,60件
29,2350-2399,7933円,45分,123.7%,62件
30,2400-2449,7044円,46分,120.6%,47件
31,2450-2499,6185円,47分,117.7%,49件
32,2500-2549,8407円,42分,126.6%,59件
33,2550-2599,8260円,41分,126.9%,47件
34,2600-2649,8712円,40分,129.2%,57件
35,2650-2699,8800円,40分,129.1%,54件
36,2700-2749,10060円,35分,138%,42件
37,2750-2799,11342円,32分,146.7%,39件
38,2800-2849,11348円,29分,152.2%,37件
39,2850-2899,12584円,25分,168.5%,36件
40,2900-2949,13655円,24分,176%,47件
