,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,4094円,124分,104.4%,29件
1,800-849,3385円,148分,103.1%,45件
2,850-899,6810円,130分,107%,41件
3,900-949,3058円,132分,103.1%,47件
4,950-999,4126円,137分,104%,52件
5,1000-1049,4827円,133分,104.9%,67件
6,1050-1099,4030円,122分,104.4%,70件
7,1100-1149,3879円,123分,104.2%,82件
8,1150-1199,5168円,124分,105.6%,96件
9,1200-1249,4106円,120分,104.6%,102件
10,1250-1299,5641円,110分,106.9%,101件
11,1300-1349,5512円,113分,106.5%,108件
12,1350-1399,5358円,108分,106.6%,101件
13,1400-1449,4942円,104分,106.3%,110件
14,1450-1499,3913円,105分,105%,131件
15,1500-1549,4687円,102分,106.2%,113件
16,1550-1599,4991円,97分,106.8%,144件
17,1600-1649,5500円,94分,107.8%,130件
18,1650-1699,5948円,94分,108.4%,138件
19,1700-1749,6523円,94分,109.3%,127件
20,1750-1799,5913円,87分,109.1%,113件
21,1800-1849,5432円,83分,108.7%,144件
22,1850-1899,5745円,79分,109.8%,139件
23,1900-1949,5060円,78分,108.6%,125件
24,1950-1999,7274円,74分,113.1%,126件
25,2000-2049,5966円,70分,111.4%,93件
26,2050-2099,4396円,70分,108.4%,98件
27,2100-2149,6417円,69分,112.5%,90件
28,2150-2199,7267円,63分,115.3%,91件
29,2200-2249,7046円,56分,116.9%,106件
30,2250-2299,7616円,52分,119.4%,87件
31,2300-2349,7706円,48分,121.5%,83件
32,2350-2399,6890円,47分,119.4%,86件
33,2400-2449,7840円,45分,123.3%,81件
34,2450-2499,7280円,44分,122.2%,64件
35,2500-2549,7759円,44分,123.5%,80件
36,2550-2599,8172円,43分,125.2%,76件
37,2600-2649,8907円,39分,130.2%,66件
38,2650-2699,10174円,38分,136%,60件
39,2700-2749,10037円,35分,137.9%,51件
40,2750-2799,11395円,31分,148.6%,54件
41,2800-2849,12097円,31分,152.8%,74件
42,2850-2899,12660円,27分,162.7%,63件
43,2900-2949,14310円,23分,181.7%,47件
