,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,5200円,121分,105.7%,102件
1,1250-1299,6688円,111分,108.1%,101件
2,1300-1349,6596円,114分,107.7%,108件
3,1350-1399,6373円,108分,107.8%,101件
4,1400-1449,5923円,105分,107.5%,110件
5,1450-1499,4859円,105分,106.1%,131件
6,1500-1549,5637円,102分,107.3%,113件
7,1550-1599,5885円,98分,108%,144件
8,1600-1649,6402円,95分,109%,130件
9,1650-1699,6849円,95分,109.6%,138件
10,1700-1749,7454円,95分,110.5%,127件
11,1750-1799,6744円,88分,110.2%,113件
12,1800-1849,6224円,84分,109.9%,144件
13,1850-1899,6496円,79分,110.9%,139件
14,1900-1949,5790円,79分,109.8%,125件
15,1950-1999,8020円,75分,114.3%,126件
16,2000-2049,6638円,71分,112.5%,93件
17,2050-2099,5013円,70分,109.5%,98件
18,2100-2149,7102円,69分,113.7%,90件
19,2150-2199,7918円,64分,116.5%,91件
20,2200-2249,7624円,56分,118.1%,106件
21,2250-2299,8165円,53分,120.6%,87件
22,2300-2349,8212円,48分,122.6%,83件
23,2350-2399,7379円,48分,120.6%,86件
24,2400-2449,8317円,45分,124.5%,81件
25,2450-2499,7757円,44分,123.4%,64件
26,2500-2549,8236円,44分,124.7%,80件
27,2550-2599,8649円,44分,126.4%,76件
28,2600-2649,9384円,40分,131.5%,66件
29,2650-2699,10651円,38分,137.3%,60件
30,2700-2749,10514円,36分,139.3%,51件
31,2750-2799,11872円,32分,149.9%,54件
32,2800-2849,12574円,31分,154.2%,74件
33,2850-2899,13137円,27分,164.1%,63件
34,2900-2949,14787円,24分,182.9%,47件
