,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,2462円,135分,102.4%,3267件
1,850-899,2801円,134分,102.8%,3358件
2,900-949,2934円,131分,103%,3220件
3,950-999,3286円,128分,103.4%,3133件
4,1000-1049,3242円,128分,103.4%,2999件
5,1050-1099,3090円,126分,103.3%,2978件
6,1100-1149,3358円,122分,103.7%,2780件
7,1150-1199,3572円,119分,104%,2722件
8,1200-1249,3686円,118分,104.2%,2612件
9,1250-1299,3976円,115分,104.6%,2542件
10,1300-1349,3957円,112分,104.7%,2508件
11,1350-1399,3669円,110分,104.4%,2507件
12,1400-1449,4229円,106分,105.3%,2425件
13,1450-1499,4209円,105分,105.4%,2301件
14,1500-1549,4498円,102分,105.9%,2342件
15,1550-1599,4588円,99分,106.2%,2209件
16,1600-1649,4696円,96分,106.5%,2222件
17,1650-1699,4748円,94分,106.7%,2219件
18,1700-1749,4812円,91分,107.1%,2115件
19,1750-1799,5067円,88分,107.7%,1986件
20,1800-1849,4847円,85分,107.6%,2068件
21,1850-1899,5148円,81分,108.5%,2019件
22,1900-1949,4805円,77分,108.3%,1810件
23,1950-1999,5620円,74分,110.1%,1886件
24,2000-2049,5767円,71分,110.8%,1791件
25,2050-2099,5674円,68分,111.1%,1776件
26,2100-2149,5681円,65分,111.7%,1744件
27,2150-2199,5875円,62分,112.6%,1721件
28,2200-2249,6067円,58分,113.9%,1634件
29,2250-2299,6263円,55分,115.2%,1564件
30,2300-2349,6778円,50分,117.9%,1568件
31,2350-2399,6579円,49分,117.9%,1524件
32,2400-2449,7068円,46分,120.4%,1490件
33,2450-2499,7480円,44分,122.6%,1488件
34,2500-2549,7815円,43分,124%,1410件
35,2550-2599,7826円,43分,124.3%,1177件
