,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,250-299,-852円,158分,99.3%,2701件
1,300-349,-855円,157分,99.3%,3527件
2,350-399,-797円,156分,99.3%,3180件
3,400-449,-183円,152分,99.8%,2982件
4,450-499,-310円,151分,99.7%,2564件
5,500-549,-331円,149分,99.7%,2340件
6,550-599,-107円,148分,99.9%,2199件
7,600-649,342円,143分,100.3%,2101件
8,650-699,44円,144分,100%,1842件
9,700-749,351円,142分,100.3%,1804件
10,750-799,885円,138分,100.9%,1665件
11,800-849,1268円,135分,101.2%,1609件
12,850-899,967円,132分,101%,2851件
13,900-949,1106円,132分,101.1%,1650件
14,950-999,1049円,129分,101.1%,1700件
15,1000-1049,1474円,127分,101.5%,1464件
16,1050-1099,1711円,125分,101.8%,1312件
17,1100-1149,1774円,122分,101.9%,1278件
18,1150-1199,1557円,121分,101.7%,1249件
19,1200-1249,1341円,118分,101.5%,1139件
20,1250-1299,2258円,114分,102.6%,1174件
21,1300-1349,3027円,112分,103.6%,1067件
22,1350-1399,2503円,110分,103%,1093件
23,1400-1449,2620円,107分,103.3%,1084件
24,1450-1499,2616円,103分,103.4%,1050件
25,1500-1549,2910円,101分,103.8%,1091件
26,1550-1599,3513円,98分,104.8%,994件
27,1600-1649,3866円,95分,105.4%,1021件
28,1650-1699,3709円,94分,105.3%,882件
29,1700-1749,3828円,90分,105.7%,919件
30,1750-1799,4168円,88分,106.3%,868件
31,1800-1849,3617円,84分,105.7%,836件
32,1850-1899,4246円,81分,107%,826件
33,1900-1949,4668円,77分,108.1%,834件
34,1950-1999,4864円,73分,108.9%,802件
35,2000-2049,4782円,70分,109.1%,777件
36,2050-2099,4644円,66分,109.4%,805件
37,2100-2149,4962円,64分,110.4%,740件
38,2150-2199,5422円,61分,111.8%,759件
39,2200-2249,5661円,57分,113.2%,763件
40,2250-2299,5466円,54分,113.5%,648件
41,2300-2349,5442円,50分,114.4%,680件
42,2350-2399,6088円,48分,116.8%,661件
43,2400-2449,6602円,46分,119.2%,658件
44,2450-2499,7032円,45分,120.9%,608件
45,2500-2549,6832円,43分,121%,625件
46,2550-2599,7998円,41分,126.3%,572件
47,2600-2649,8544円,39分,129%,559件
48,2650-2699,8853円,37分,131.8%,525件
49,2700-2749,9434円,36分,135.4%,476件
50,2750-2799,10483円,32分,143.8%,386件
51,2800-2849,11398円,29分,153%,346件
52,2850-2899,11999円,26分,162.6%,273件
53,2900-2949,13310円,23分,177.4%,185件
