,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,800-849,3043円,138分,102.9%,964件
1,850-899,4149円,134分,104.1%,927件
2,900-949,3141円,135分,103.1%,1114件
3,950-999,3795円,129分,103.9%,1075件
4,1000-1049,3614円,128分,103.8%,1127件
5,1050-1099,4148円,124分,104.5%,975件
6,1100-1149,4019円,121分,104.4%,1001件
7,1150-1199,4105円,122分,104.5%,869件
8,1200-1249,4593円,118分,105.2%,870件
9,1250-1299,4633円,117分,105.3%,760件
10,1300-1349,3908円,112分,104.7%,690件
11,1350-1399,4448円,110分,105.4%,705件
12,1400-1449,5386円,108分,106.7%,668件
13,1450-1499,4448円,106分,105.6%,623件
14,1500-1549,4752円,104分,106.1%,643件
15,1550-1599,5478円,98分,107.4%,654件
16,1600-1649,5438円,95分,107.6%,634件
17,1650-1699,6089円,94分,108.6%,532件
18,1700-1749,5524円,91分,108.1%,519件
19,1750-1799,6023円,88分,109.1%,531件
20,1800-1849,5629円,85分,108.8%,508件
21,1850-1899,5696円,81分,109.4%,508件
22,1900-1949,6229円,77分,110.7%,475件
23,1950-1999,6360円,74分,111.5%,452件
24,2000-2049,5942円,70分,111.4%,451件
25,2050-2099,6264円,67分,112.4%,434件
26,2100-2149,6319円,63分,113.4%,430件
27,2150-2199,6720円,62分,114.5%,399件
28,2200-2249,6643円,57分,115.4%,394件
29,2250-2299,6913円,53分,117.5%,378件
30,2300-2349,7122円,51分,118.8%,381件
31,2350-2399,7556円,47分,121.2%,346件
32,2400-2449,7307円,47分,120.7%,327件
33,2450-2499,7632円,45分,122.7%,315件
34,2500-2549,8482円,43分,126.2%,333件
35,2550-2599,8566円,42分,127.3%,305件
36,2600-2649,9235円,40分,131%,280件
37,2650-2699,9892円,38分,135.2%,318件
38,2700-2749,10696円,35分,140.8%,289件
39,2750-2799,11089円,32分,146.3%,306件
40,2800-2849,12302円,30分,155.4%,268件
41,2850-2899,13018円,26分,166.5%,260件
42,2900-2949,14104円,23分,180.2%,212件
