,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,350-399,160円,155分,100.1%,2984件
1,400-449,344円,154分,100.3%,2710件
2,450-499,741円,150分,100.7%,2491件
3,500-549,696円,150分,100.6%,2137件
4,550-599,773円,147分,100.7%,1948件
5,600-649,715円,147分,100.6%,1799件
6,650-699,1183円,141分,101.1%,1732件
7,700-749,878円,142分,100.8%,1538件
8,750-799,1380円,140分,101.3%,1513件
9,800-849,1806円,136分,101.8%,1385件
10,850-899,2233円,134分,102.2%,1321件
11,900-949,1693円,131分,101.7%,2348件
12,950-999,1833円,131分,101.9%,1355件
13,1000-1049,1848円,127分,101.9%,1408件
14,1050-1099,2297円,125分,102.4%,1223件
15,1100-1149,2660円,123分,102.9%,1105件
16,1150-1199,2600円,119分,102.9%,1078件
17,1200-1249,2550円,118分,102.9%,1066件
18,1250-1299,2161円,115分,102.5%,966件
19,1300-1349,3066円,113分,103.6%,980件
20,1350-1399,3861円,110分,104.7%,879件
21,1400-1449,3221円,108分,104%,893件
22,1450-1499,3389円,104分,104.3%,910件
23,1500-1549,3481円,101分,104.6%,885件
24,1550-1599,3671円,98分,105%,901件
25,1600-1649,4507円,95分,106.3%,859件
26,1650-1699,4626円,92分,106.7%,841件
27,1700-1749,4324円,91分,106.3%,730件
28,1750-1799,4785円,87分,107.4%,778件
29,1800-1849,5002円,86分,107.7%,729件
30,1850-1899,4678円,80分,107.8%,709件
31,1900-1949,5082円,78分,108.7%,684件
32,1950-1999,5245円,75分,109.4%,675件
33,2000-2049,5850円,70分,111.2%,674件
34,2050-2099,5674円,67分,111.3%,658件
35,2100-2149,5113円,63分,110.9%,663件
36,2150-2199,5773円,60分,112.8%,615件
37,2200-2249,5915円,58分,113.6%,623件
38,2250-2299,6442円,54分,116%,645件
39,2300-2349,6032円,51分,115.8%,548件
40,2350-2399,5983円,48分,116.5%,571件
41,2400-2449,6754円,47分,119.3%,546件
42,2450-2499,7320円,44分,122%,542件
43,2500-2549,7811円,43分,124.1%,493件
44,2550-2599,7486円,42分,123.8%,519件
45,2600-2649,8596円,39分,129.2%,452件
46,2650-2699,9279円,37分,133.1%,460件
47,2700-2749,9840円,34分,138.1%,439件
48,2750-2799,10482円,33分,142.4%,389件
49,2800-2849,11655円,29分,152.8%,304件
50,2850-2899,12535円,26分,165.4%,276件
51,2900-2949,12914円,23分,175.9%,201件
