,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,7390円,124分,108%,20件
1,1250-1299,6230円,102分,108.1%,28件
2,1300-1349,10069円,107分,112.5%,28件
3,1350-1399,7487円,102分,109.7%,28件
4,1400-1449,6613円,97分,109.1%,23件
5,1450-1499,8505円,94分,112%,35件
6,1500-1549,7670円,95分,110.8%,34件
7,1550-1599,9837円,89分,114.8%,39件
8,1600-1649,9891円,92分,114.4%,47件
9,1650-1699,7532円,91分,111%,41件
10,1700-1749,8339円,87分,112.8%,50件
11,1750-1799,7803円,86分,112.1%,50件
12,1800-1849,9384円,81分,115.4%,54件
13,1850-1899,10208円,73分,118.7%,47件
14,1900-1949,7865円,80分,113.1%,46件
15,1950-1999,9637円,71分,118.1%,44件
16,2000-2049,8086円,72分,115%,48件
17,2050-2099,8752円,65分,117.9%,44件
18,2100-2149,8132円,63分,117.2%,42件
19,2150-2199,10263円,58分,123.7%,35件
20,2200-2249,10939円,57分,125.4%,50件
21,2250-2299,8893円,49分,124%,27件
22,2300-2349,9283円,47分,126.4%,44件
23,2350-2399,11211円,40分,137.4%,40件
24,2400-2449,12524円,32分,152.2%,36件
25,2450-2499,8343円,41分,127%,24件
26,2500-2549,12146円,31分,152%,31件
27,2550-2599,11461円,29分,153.5%,24件
28,2600-2649,11630円,32分,147.9%,26件
29,2650-2699,11638円,31分,149.4%,22件
30,2700-2749,12724円,30分,157.3%,33件
31,2750-2799,13318円,26分,169.4%,29件
32,2800-2849,13089円,28分,161.9%,24件
33,2850-2899,13751円,24分,177.9%,23件
34,2900-2949,14036円,22分,184.9%,25件
