,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,1677円,142分,101.6%,3154件
1,700-749,1911円,141分,101.8%,3157件
2,750-799,2230円,138分,102.2%,3006件
3,800-849,2015円,135分,102%,3267件
4,850-899,2355円,134分,102.3%,3358件
5,900-949,2497円,131分,102.5%,3220件
6,950-999,2854円,128分,103%,3133件
7,1000-1049,2814円,127分,102.9%,2999件
8,1050-1099,2669円,126分,102.8%,2978件
9,1100-1149,2949円,122分,103.2%,2780件
10,1150-1199,3172円,118分,103.6%,2722件
11,1200-1249,3287円,118分,103.7%,2612件
12,1250-1299,3582円,115分,104.2%,2542件
13,1300-1349,3575円,112分,104.3%,2508件
14,1350-1399,3298円,110分,104%,2507件
15,1400-1449,3868円,105分,104.9%,2425件
16,1450-1499,3848円,105分,104.9%,2301件
17,1500-1549,4145円,102分,105.4%,2342件
18,1550-1599,4246円,98分,105.8%,2209件
19,1600-1649,4361円,96分,106.1%,2222件
20,1650-1699,4422円,94分,106.3%,2219件
21,1700-1749,4497円,90分,106.6%,2115件
22,1750-1799,4759円,88分,107.2%,1986件
23,1800-1849,4553円,84分,107.2%,2068件
24,1850-1899,4865円,81分,108%,2019件
25,1900-1949,4537円,77分,107.9%,1810件
26,1950-1999,5357円,74分,109.7%,1886件
27,2000-2049,5513円,71分,110.4%,1791件
28,2050-2099,5430円,68分,110.7%,1776件
29,2100-2149,5449円,65分,111.2%,1744件
30,2150-2199,5650円,62分,112.2%,1721件
31,2200-2249,5854円,58分,113.5%,1634件
32,2250-2299,6060円,55分,114.8%,1564件
33,2300-2349,6587円,50分,117.5%,1568件
34,2350-2399,6393円,49分,117.4%,1524件
35,2400-2449,6887円,46分,120%,1490件
36,2450-2499,7300円,44分,122.1%,1488件
37,2500-2549,7635円,43分,123.6%,1410件
38,2550-2599,7646円,43分,123.9%,1177件
