,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,1599円,142分,101.5%,53件
1,700-749,2443円,139分,102.4%,68件
2,750-799,1895円,132分,101.9%,96件
3,800-849,3343円,136分,103.3%,92件
4,850-899,1892円,130分,101.9%,96件
5,900-949,3173円,131分,103.2%,114件
6,950-999,1714円,130分,101.8%,133件
7,1000-1049,2148円,128分,102.2%,117件
8,1050-1099,2968円,124分,103.2%,143件
9,1100-1149,3818円,120分,104.3%,176件
10,1150-1199,3094円,119分,103.5%,159件
11,1200-1249,3401円,119分,103.8%,197件
12,1250-1299,3426円,117分,103.9%,180件
13,1300-1349,3750円,111分,104.5%,209件
14,1350-1399,2785円,111分,103.3%,224件
15,1400-1449,3505円,108分,104.3%,211件
16,1450-1499,4141円,102分,105.4%,175件
17,1500-1549,3565円,106分,104.5%,185件
18,1550-1599,4509円,99分,106.1%,197件
19,1600-1649,3645円,98分,105%,199件
20,1650-1699,5267円,90分,107.8%,208件
21,1700-1749,3542円,89分,105.3%,188件
22,1750-1799,5928円,84分,109.4%,186件
23,1800-1849,5759円,84分,109.1%,185件
24,1850-1899,4924円,79分,108.3%,153件
25,1900-1949,5182円,77分,109%,169件
26,1950-1999,5812円,71分,110.9%,153件
27,2000-2049,5972円,69分,111.5%,161件
28,2050-2099,6994円,65分,114.2%,140件
29,2100-2149,7586円,62分,116.2%,137件
30,2150-2199,6740円,56分,116.1%,112件
31,2200-2249,6640円,56分,115.8%,120件
32,2250-2299,6803円,52分,117.3%,125件
33,2300-2349,6540円,50分,117.3%,120件
34,2350-2399,5225円,50分,113.8%,113件
35,2400-2449,7846円,44分,123.8%,112件
36,2450-2499,7474円,43分,123.1%,109件
37,2500-2549,7643円,42分,124%,106件
38,2550-2599,8004円,40分,126.4%,104件
39,2600-2649,9136円,37分,132.8%,92件
40,2650-2699,8553円,37分,130.9%,101件
41,2700-2749,9548円,35分,135.9%,91件
42,2750-2799,10787円,31分,146%,84件
43,2800-2849,11480円,29分,152%,65件
44,2850-2899,12438円,26分,165%,83件
45,2900-2949,13038円,26分,168.1%,72件
