,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1000-1049,4554円,130分,104.7%,233件
1,1050-1099,5742円,128分,106%,226件
2,1100-1149,6396円,121分,107%,259件
3,1150-1199,4376円,125分,104.7%,261件
4,1200-1249,4526円,119分,105.1%,302件
5,1250-1299,6286円,116分,107.2%,293件
6,1300-1349,6437円,118分,107.3%,295件
7,1350-1399,6253円,109分,107.6%,289件
8,1400-1449,6712円,103分,108.7%,283件
9,1450-1499,6162円,103分,107.9%,275件
10,1500-1549,6559円,102分,108.6%,280件
11,1550-1599,6480円,99分,108.7%,237件
12,1600-1649,5432円,96分,107.5%,223件
13,1650-1699,6311円,94分,108.9%,233件
14,1700-1749,7012円,89分,110.5%,238件
15,1750-1799,6873円,87分,110.6%,208件
16,1800-1849,6560円,85分,110.2%,221件
17,1850-1899,7686円,83分,112.4%,229件
18,1900-1949,7312円,76分,112.9%,185件
19,1950-1999,7863円,78分,113.5%,175件
20,2000-2049,7085円,72分,113.1%,177件
21,2050-2099,9108円,66分,118.3%,160件
22,2100-2149,6204円,66分,112.5%,145件
23,2150-2199,8724円,60分,119.4%,131件
24,2200-2249,7003円,55分,116.9%,146件
25,2250-2299,7864円,51分,120.6%,162件
26,2300-2349,8785円,46分,125.4%,137件
27,2350-2399,8148円,47分,123.3%,128件
28,2400-2449,7956円,47分,122.6%,114件
29,2450-2499,9400円,42分,129.7%,118件
30,2500-2549,9037円,43分,128%,119件
31,2550-2599,9779円,40分,132.4%,105件
32,2600-2649,10051円,40分,133.6%,107件
33,2650-2699,10181円,38分,135.5%,100件
34,2700-2749,10605円,35分,140.9%,94件
35,2750-2799,11983円,33分,148.7%,125件
36,2800-2849,12650円,29分,158.1%,108件
37,2850-2899,12992円,26分,165.4%,83件
38,2900-2949,15061円,23分,186.3%,79件
