,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1450-1499,10368円,105分,113.1%,220件
1,1500-1549,9544円,98分,113%,239件
2,1550-1599,11064円,98分,115%,176件
3,1600-1649,10935円,93分,115.7%,192件
4,1650-1699,11760円,92分,117%,158件
5,1700-1749,10148円,86分,115.7%,156件
6,1750-1799,11772円,87分,118.1%,165件
7,1800-1849,11469円,84分,118.2%,134件
8,1850-1899,10723円,80分,117.9%,147件
9,1900-1949,12550円,74分,122.7%,162件
10,1950-1999,11164円,74分,120.2%,170件
11,2000-2049,11187円,71分,121%,152件
12,2050-2099,12481円,69分,124.3%,124件
13,2100-2149,11421円,64分,123.7%,132件
14,2150-2199,12902円,61分,128.1%,115件
15,2200-2249,12601円,59分,128.6%,130件
16,2250-2299,11803円,53分,129.6%,115件
17,2300-2349,11971円,47分,133.9%,118件
18,2350-2399,11835円,40分,139.7%,118件
19,2400-2449,11462円,38分,140.6%,119件
20,2450-2499,12197円,36分,144.7%,89件
21,2500-2549,13293円,34分,151.9%,97件
22,2550-2599,13421円,33分,153.6%,90件
23,2600-2649,12439円,34分,148.3%,85件
24,2650-2699,13601円,31分,158%,74件
25,2700-2749,14874円,30分,165.7%,87件
26,2750-2799,14925円,30分,167.1%,78件
27,2800-2849,14793円,29分,168.5%,80件
28,2850-2899,15397円,24分,185.1%,70件
29,2900-2949,15601円,24分,188.2%,75件
