,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,750-799,3091円,141分,102.9%,810件
1,800-849,3448円,138分,103.3%,820件
2,850-899,3441円,135分,103.4%,793件
3,900-949,4314円,132分,104.4%,756件
4,950-999,3268円,132分,103.3%,903件
5,1000-1049,3956円,125分,104.2%,896件
6,1050-1099,3783円,125分,104%,944件
7,1100-1149,4346円,122分,104.7%,805件
8,1150-1199,4227円,117分,104.8%,809件
9,1200-1249,4251円,120分,104.7%,736件
10,1250-1299,4846円,115分,105.6%,713件
11,1300-1349,4937円,115分,105.7%,628件
12,1350-1399,4148円,110分,105%,578件
13,1400-1449,4598円,106分,105.8%,586件
14,1450-1499,5504円,105分,107%,537件
15,1500-1549,4584円,104分,105.9%,507件
16,1550-1599,5291円,100分,107.1%,556件
17,1600-1649,5370円,95分,107.5%,532件
18,1650-1699,5345円,93分,107.7%,526件
19,1700-1749,6129円,91分,108.9%,430件
20,1750-1799,5955円,87分,109.1%,447件
21,1800-1849,6400円,85分,110.1%,442件
22,1850-1899,6032円,82分,109.9%,432件
23,1900-1949,5847円,77分,110.1%,423件
24,1950-1999,6626円,74分,112%,392件
25,2000-2049,6583円,71分,112.3%,376件
26,2050-2099,6168円,66分,112.4%,377件
27,2100-2149,6440円,64分,113.4%,355件
28,2150-2199,6471円,59分,114.6%,351件
29,2200-2249,7032円,57分,116.4%,329件
30,2250-2299,6761円,54分,116.8%,320件
31,2300-2349,7401円,49分,120%,318件
32,2350-2399,7689円,47分,121.8%,312件
33,2400-2449,7955円,46分,122.9%,276件
34,2450-2499,7922円,45分,123.4%,269件
35,2500-2549,8024円,43分,124.6%,264件
36,2550-2599,9180円,41分,130.1%,286件
37,2600-2649,9081円,40分,130.4%,241件
38,2650-2699,10136円,37分,136.6%,232件
39,2700-2749,10619円,35分,140.5%,269件
40,2750-2799,11412円,33分,146.8%,236件
41,2800-2849,11945円,29分,154.7%,250件
42,2850-2899,13076円,27分,165.5%,210件
43,2900-2949,13746円,23分,180%,197件
