,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,4446円,125分,104.7%,1193件
1,1100-1149,4476円,125分,104.8%,1013件
2,1150-1199,4886円,122分,105.3%,938件
3,1200-1249,4804円,118分,105.4%,896件
4,1250-1299,4993円,117分,105.7%,915件
5,1300-1349,4612円,114分,105.4%,816件
6,1350-1399,5115円,111分,106.1%,792件
7,1400-1449,6115円,109分,107.5%,738件
8,1450-1499,5515円,107分,106.9%,759件
9,1500-1549,5537円,103分,107.2%,782件
10,1550-1599,5476円,99分,107.3%,752件
11,1600-1649,5827円,97分,108%,733件
12,1650-1699,6488円,93分,109.3%,705件
13,1700-1749,6690円,91分,109.8%,689件
14,1750-1799,6162円,90分,109.2%,612件
15,1800-1849,6458円,85分,110.2%,641件
16,1850-1899,7117円,84分,111.3%,611件
17,1900-1949,6626円,78分,111.3%,597件
18,1950-1999,6961円,76分,112.2%,562件
19,2000-2049,6549円,72分,112.1%,551件
20,2050-2099,7419円,67分,114.8%,564件
21,2100-2149,7542円,64分,115.7%,559件
22,2150-2199,6506円,60分,114.5%,553件
23,2200-2249,7322円,58分,117%,525件
24,2250-2299,7271円,55分,117.6%,517件
25,2300-2349,7580円,51分,119.9%,529件
26,2350-2399,7167円,49分,119.6%,439件
27,2400-2449,7431円,47分,121.2%,486件
28,2450-2499,8200円,45分,124.1%,453件
29,2500-2549,8725円,43分,126.9%,449件
30,2550-2599,9319円,42分,129.6%,417件
31,2600-2649,9099円,40分,130.4%,444件
32,2650-2699,9999円,38分,135%,368件
33,2700-2749,10919円,35分,141%,388件
34,2750-2799,11543円,33分,147.3%,366件
35,2800-2849,12246円,31分,153.1%,327件
36,2850-2899,13446円,28分,164.8%,243件
37,2900-2949,14335円,24分,181.3%,189件
