,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,650-699,1816円,141分,101.7%,132件
1,700-749,2899円,139分,102.8%,129件
2,750-799,2949円,137分,102.9%,140件
3,800-849,2789円,137分,102.7%,161件
4,850-899,2122円,137分,102.1%,196件
5,900-949,2763円,133分,102.8%,189件
6,950-999,3185円,131分,103.2%,193件
7,1000-1049,4279円,126分,104.5%,260件
8,1050-1099,3757円,124分,104%,229件
9,1100-1149,3927円,123分,104.3%,283件
10,1150-1199,3984円,123分,104.3%,267件
11,1200-1249,4043円,117分,104.6%,305件
12,1250-1299,3127円,116分,103.6%,323件
13,1300-1349,3945円,115分,104.6%,312件
14,1350-1399,4306円,110分,105.2%,265件
15,1400-1449,3716円,112分,104.4%,278件
16,1450-1499,4372円,104分,105.6%,293件
17,1500-1549,3923円,104分,105%,286件
18,1550-1599,5151円,98分,107%,285件
19,1600-1649,4162円,94分,105.9%,275件
20,1650-1699,6014円,91分,108.8%,276件
21,1700-1749,6182円,91分,109.1%,296件
22,1750-1799,5431円,86分,108.4%,246件
23,1800-1849,5473円,84分,108.7%,252件
24,1850-1899,5839円,79分,109.8%,230件
25,1900-1949,5909円,75分,110.5%,230件
26,1950-1999,6943円,73分,112.7%,208件
27,2000-2049,6510円,71分,112.3%,201件
28,2050-2099,6544円,65分,113.5%,187件
29,2100-2149,6733円,64分,113.9%,185件
30,2150-2199,7155円,60分,116%,185件
31,2200-2249,6111円,59分,113.8%,175件
32,2250-2299,4543円,59分,110.2%,160件
33,2300-2349,6812円,50分,118.3%,155件
34,2350-2399,6721円,48分,118.6%,152件
35,2400-2449,7144円,46分,120.9%,152件
36,2450-2499,7536円,45分,122.3%,153件
37,2500-2549,7735円,43分,124%,127件
38,2550-2599,7971円,41分,126.1%,147件
39,2600-2649,8434円,41分,127.4%,121件
40,2650-2699,9769円,36分,136.1%,127件
41,2700-2749,10581円,35分,140.7%,100件
42,2750-2799,11083円,32分,145.5%,119件
43,2800-2849,11641円,32分,148.8%,104件
44,2850-2899,13069円,26分,165.9%,100件
45,2900-2949,14499円,23分,184%,91件
