,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1150-1199,5166円,124分,105.6%,231件
1,1200-1249,5630円,120分,106.2%,218件
2,1250-1299,5358円,115分,106.2%,250件
3,1300-1349,4795円,115分,105.6%,265件
4,1350-1399,5238円,113分,106.2%,252件
5,1400-1449,5649円,107分,107%,211件
6,1450-1499,5124円,111分,106.1%,221件
7,1500-1549,5863円,102分,107.6%,244件
8,1550-1599,5094円,102分,106.6%,239件
9,1600-1649,6270円,95分,108.8%,236件
10,1650-1699,4897円,92分,107.1%,224件
11,1700-1749,7369円,88分,111.2%,228件
12,1750-1799,7593円,88分,111.5%,236件
13,1800-1849,6591円,83分,110.6%,197件
14,1850-1899,6569円,81分,110.8%,207件
15,1900-1949,6954円,76分,112.2%,186件
16,1950-1999,6862円,73分,112.5%,194件
17,2000-2049,8347円,70分,115.9%,169件
18,2050-2099,7872円,67分,115.7%,163件
19,2100-2149,7302円,61分,116%,145件
20,2150-2199,7523円,61分,116.4%,154件
21,2200-2249,7644円,57分,117.8%,150件
22,2250-2299,6709円,56分,116%,139件
23,2300-2349,5578円,55分,113.5%,129件
24,2350-2399,8148円,46分,123.4%,134件
25,2400-2449,7629円,46分,122.1%,127件
26,2450-2499,8368円,44分,125.5%,135件
27,2500-2549,8772円,43分,127.3%,128件
28,2550-2599,9044円,41分,129.2%,106件
29,2600-2649,8781円,40分,129.2%,118件
30,2650-2699,9476円,39分,132%,102件
31,2700-2749,10793円,35分,141.3%,100件
32,2750-2799,11649円,33分,146.8%,80件
33,2800-2849,12670円,30分,156.7%,99件
34,2850-2899,13134円,29分,160.4%,92件
35,2900-2949,14157円,24分,178.1%,71件
