,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1300-1349,6168円,113分,107.3%,342件
1,1350-1399,6886円,106分,108.7%,343件
2,1400-1449,6437円,107分,108%,330件
3,1450-1499,6630円,106分,108.4%,334件
4,1500-1549,6484円,103分,108.4%,283件
5,1550-1599,5665円,101分,107.5%,273件
6,1600-1649,6373円,98分,108.7%,274件
7,1650-1699,6878円,93分,109.8%,286件
8,1700-1749,6778円,91分,110%,249件
9,1750-1799,6182円,89分,109.3%,255件
10,1800-1849,7117円,87分,110.8%,263件
11,1850-1899,7303円,80分,112.1%,223件
12,1900-1949,7876円,82分,112.8%,199件
13,1950-1999,7475円,74分,113.4%,216件
14,2000-2049,8716円,71分,116.5%,197件
15,2050-2099,6153円,70分,111.8%,173件
16,2100-2149,8289円,64分,117.4%,162件
17,2150-2199,7176円,60分,116.1%,179件
18,2200-2249,7513円,56分,117.9%,184件
19,2250-2299,8656円,50分,122.9%,164件
20,2300-2349,8339円,50分,122.1%,157件
21,2350-2399,7525円,48分,120.7%,143件
22,2400-2449,9141円,44分,127.8%,140件
23,2450-2499,8240円,46分,123.7%,140件
24,2500-2549,9160円,43分,128.5%,123件
25,2550-2599,9818円,42分,131.3%,130件
26,2600-2649,9496円,41分,130.9%,114件
27,2650-2699,10534円,37分,138.1%,120件
28,2700-2749,11415円,36分,142.7%,145件
29,2750-2799,11809円,33分,147.9%,124件
30,2800-2849,12752円,30分,156.9%,110件
31,2850-2899,14433円,27分,172%,107件
32,2900-2949,14600円,25分,178.3%,102件
