,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1350-1399,9219円,105分,111.7%,65件
1,1400-1449,8339円,108分,110.3%,72件
2,1450-1499,9024円,103分,111.6%,74件
3,1500-1549,8692円,106分,110.9%,71件
4,1550-1599,7602円,100分,110.2%,83件
5,1600-1649,7822円,100分,110.5%,91件
6,1650-1699,8465円,91分,112.5%,84件
7,1700-1749,9140円,90分,113.6%,74件
8,1750-1799,7824円,93分,111.3%,82件
9,1800-1849,9151円,82分,114.8%,75件
10,1850-1899,8819円,85分,113.8%,82件
11,1900-1949,10068円,78分,117.2%,85件
12,1950-1999,7890円,75分,114%,75件
13,2000-2049,9515円,68分,118.6%,67件
14,2050-2099,10851円,70分,120.6%,83件
15,2100-2149,9360円,64分,119.6%,61件
16,2150-2199,6962円,62分,115%,62件
17,2200-2249,9020円,54分,122.2%,59件
18,2250-2299,11174円,47分,131.6%,67件
19,2300-2349,8619円,48分,124.2%,43件
20,2350-2399,10190円,42分,132.1%,48件
21,2400-2449,10252円,38分,136%,41件
22,2450-2499,9599円,43分,129.7%,38件
23,2500-2549,10176円,39分,135.2%,50件
24,2550-2599,11303円,37分,140.2%,53件
25,2600-2649,11399円,36分,141.7%,51件
26,2650-2699,11030円,39分,138%,39件
27,2700-2749,11606円,35分,144.4%,40件
28,2750-2799,12220円,33分,150.1%,45件
29,2800-2849,12629円,29分,157.8%,41件
30,2850-2899,13798円,27分,169.1%,28件
31,2900-2949,13837円,22分,184.6%,36件
