,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1050-1099,4425円,127分,104.7%,1274件
1,1100-1149,4408円,123分,104.8%,1241件
2,1150-1199,4494円,124分,104.8%,1110件
3,1200-1249,4230円,118分,104.8%,1065件
4,1250-1299,4828円,117分,105.5%,1073件
5,1300-1349,4982円,114分,105.8%,992件
6,1350-1399,4718円,112分,105.6%,938件
7,1400-1449,5324円,108分,106.6%,990件
8,1450-1499,5828円,104分,107.5%,995件
9,1500-1549,5211円,102分,106.8%,900件
10,1550-1599,5926円,101分,107.9%,760件
11,1600-1649,5565円,98分,107.6%,778件
12,1650-1699,5880円,95分,108.3%,786件
13,1700-1749,5332円,91分,107.8%,739件
14,1750-1799,5823円,88分,108.8%,768件
15,1800-1849,6064円,85分,109.5%,700件
16,1850-1899,6501円,81分,110.7%,680件
17,1900-1949,6109円,76分,110.7%,677件
18,1950-1999,6192円,75分,111%,619件
19,2000-2049,6253円,71分,111.8%,634件
20,2050-2099,6049円,70分,111.5%,594件
21,2100-2149,6730円,66分,113.7%,586件
22,2150-2199,7273円,61分,115.9%,573件
23,2200-2249,6956円,60分,115.6%,578件
24,2250-2299,6859円,55分,116.5%,501件
25,2300-2349,7335円,52分,118.7%,514件
26,2350-2399,6936円,49分,118.7%,463件
27,2400-2449,7471円,47分,121.2%,474件
28,2450-2499,7904円,45分,123.4%,460件
29,2500-2549,8310円,44分,125.2%,437件
30,2550-2599,8965円,42分,128.4%,469件
31,2600-2649,9879円,39分,133.8%,437件
32,2650-2699,10096円,37分,136.3%,471件
33,2700-2749,11050円,35分,141.7%,400件
34,2750-2799,11520円,33分,146.2%,381件
35,2800-2849,12542円,30分,155.8%,355件
36,2850-2899,13309円,27分,166%,327件
37,2900-2949,14454円,24分,180.4%,252件
