,有利区間ハマり,期待値(等価),時間,出玉率,ｻﾝﾌﾟﾙ
0,1200-1249,6254円,117分,107.1%,558件
1,1250-1299,7047円,115分,108.2%,444件
2,1300-1349,6151円,110分,107.5%,467件
3,1350-1399,6862円,112分,108.2%,402件
4,1400-1449,6707円,107分,108.4%,405件
5,1450-1499,6787円,106分,108.5%,336件
6,1500-1549,6671円,100分,108.9%,329件
7,1550-1599,7703円,99分,110.4%,345件
8,1600-1649,7666円,95分,110.7%,290件
9,1650-1699,7385円,95分,110.4%,304件
10,1700-1749,7838円,90分,111.6%,324件
11,1750-1799,7476円,87分,111.5%,320件
12,1800-1849,7628円,86分,111.8%,314件
13,1850-1899,7837円,82分,112.8%,240件
14,1900-1949,7939円,78分,113.6%,255件
15,1950-1999,8670円,75分,115.5%,251件
16,2000-2049,9195円,71分,117.2%,254件
17,2050-2099,7907円,68分,115.4%,242件
18,2100-2149,8582円,65分,117.5%,230件
19,2150-2199,8644円,59分,119.4%,227件
20,2200-2249,8374円,54分,120.7%,232件
21,2250-2299,8463円,50分,122.4%,207件
22,2300-2349,9023円,46分,126.1%,203件
23,2350-2399,8876円,46分,125.8%,187件
24,2400-2449,8925円,43分,127.6%,187件
25,2450-2499,9958円,41分,132.4%,171件
26,2500-2549,9882円,42分,131.4%,177件
27,2550-2599,10613円,41分,134.7%,159件
28,2600-2649,10759円,40分,136.2%,164件
29,2650-2699,10936円,37分,139.5%,157件
30,2700-2749,11425円,35分,143.1%,158件
31,2750-2799,12082円,33分,149%,136件
32,2800-2849,12933円,30分,157.2%,125件
33,2850-2899,13732円,27分,167.1%,157件
34,2900-2949,14562円,24分,182.6%,128件
